timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type
2025-02-12 15:00:00,BUY,95816.18,0.013045813348017006,1250.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8824.747635039901,BUY
2025-02-12 16:00:00,SELL,96986.14,0.013240842087004252,1284.1781643680865,Technical: RSI overbought (57.8) or above BB upper,8886.712657472346,SELL
2025-02-12 17:00:00,SELL,97354.89,0.009930631565253189,966.795543665752,Technical: RSI overbought (60.6) or above BB upper,8901.360339031095,SELL
2025-02-12 18:00:00,BUY,96921.43,0.01547896504424728,1500.2434270084595,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8888.44674435627,BUY
2025-02-12 19:00:00,BUY,97205.06,0.011575349783811096,1125.1825702563447,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8901.28691830433,BUY
2025-02-12 20:00:00,BUY,97025.24,0.008697602064084134,843.8869276922585,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8891.064832907756,BUY
2025-02-12 21:00:00,SELL,97646.5,0.01638595289697552,1600.0309495545202,Technical: RSI overbought (61.1) or above BB upper,8931.784581294858,SELL
2025-02-12 22:00:00,BUY,97806.57,0.010560874726082551,1032.922933157824,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8939.653279735514,BUY
2025-02-12 23:00:00,BUY,97869.99,0.007915523439497316,774.692199868368,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8943.440641808822,BUY
2025-02-13 00:00:00,BUY,97818.91,0.0059397426315757965,581.019149901276,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8939.985883968591,BUY
2025-02-13 01:00:00,BUY,97986.19,0.004447201819215106,435.764362425957,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8952.293342602958,BUY
2025-02-13 02:00:00,BUY,97473.66,0.003352939366588551,326.8232718194678,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8912.305136296929,BUY
2025-02-13 03:00:00,BUY,97498.42,0.002514065908602425,245.11745386460083,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8914.319960020013,BUY
2025-02-13 04:00:00,BUY,96927.46,0.001896656431505072,183.83809039845062,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8866.423149589678,BUY
2025-02-13 05:00:00,BUY,96666.38,0.001426334241530902,137.87856779883796,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8844.026437553985,BUY
2025-02-13 06:00:00,BUY,96056.72,0.0010765402550610564,103.40892584912848,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8790.857259035181,BUY
2025-02-13 07:00:00,BUY,96070.23,0.0008072916488994183,77.55669438684636,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8792.05002636895,BUY
2025-02-13 08:00:00,BUY,95943.62,0.0006062677308833539,58.16752079013477,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8780.769704727067,BUY
2025-02-13 09:00:00,BUY,96262.25,0.00045319572929784085,43.62564059260108,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8809.351228955245,BUY
2025-02-13 10:00:00,BUY,96155.86,0.0003402728699473002,32.71923044445081,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8799.759692485439,BUY
2025-02-14 03:00:00,SELL,97129.98,0.02262369137240332,2197.438690527707,Technical: RSI overbought (59.9) or above BB upper,8887.912453444182,SELL
2025-02-14 04:00:00,BUY,96750.0,0.005931773596540205,573.8990954652648,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8862.122802701124,BUY
2025-02-14 05:00:00,BUY,96683.29,0.004451899822595493,430.4243215989486,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8857.19941473014,BUY
2025-02-14 06:00:00,BUY,96834.29,0.003333718264462015,322.81824119921146,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (91%),8869.015881608128,BUY
