timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type
2024-04-26 23:00:00,BUY,63770.01,0.01960169051251521,1250.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7545.54288152555,BUY
2024-04-27 00:00:00,BUY,63181.99,0.01483808914534031,937.5,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7510.544374779281,BUY
2024-04-27 01:00:00,BUY,62593.28,0.01123323462199137,703.125,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7466.769468292854,BUY
2024-04-27 02:00:00,BUY,62929.97,0.008379850649857294,527.34375,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7495.586957063686,BUY
2024-04-27 03:00:00,BUY,63082.01,0.006269740176319683,395.5078125,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7509.874219709798,BUY
2024-04-27 04:00:00,BUY,63048.57,0.004704799163168966,296.630859375,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7506.522188755852,BUY
2024-04-27 05:00:00,BUY,62988.25,0.0035319784964854555,222.47314453125,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7500.191908812734,BUY
2024-04-27 06:00:00,BUY,63028.0,0.0026473132321894635,166.8548583984375,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7504.50386708892,BUY
2024-04-27 07:00:00,BUY,62966.83,0.001987413750999187,125.14114379882812,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7497.706396655381,BUY
2024-04-27 08:00:00,BUY,63016.01,0.0014893970254403776,93.8558578491211,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7503.269228327729,BUY
2024-04-27 09:00:00,BUY,62984.45,0.0011176074949744074,70.39189338684082,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7499.652418818131,BUY
2024-04-27 10:00:00,BUY,62796.0,0.0008407210656750527,52.793920040130615,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7477.8452355943355,BUY
2024-04-27 11:00:00,BUY,62862.14,0.0006298773797725938,39.59544003009796,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7485.554473671089,BUY
2024-04-27 12:00:00,BUY,63034.62,0.0004711153969449403,29.69658002257347,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7505.767278566526,BUY
2024-04-28 00:00:00,SELL,63616.57,0.02941509577791857,1871.2874996126611,Technical: RSI overbought (56.8) or above BB upper,7574.239738518365,SELL
2024-04-28 01:00:00,BUY,63603.6,0.00770544921859919,490.0943099200954,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7573.095197141645,BUY
2024-04-28 02:00:00,SELL,63950.0,0.023987684138088723,1534.0124006307738,Technical: RSI overbought (63.1) or above BB upper,7606.332532283382,SELL
2024-04-28 03:00:00,SELL,64021.62,0.017990763103566544,1151.797798926558,Technical: RSI overbought (64.3) or above BB upper,7611.486526097292,SELL
2024-04-28 04:00:00,BUY,63843.14,0.016274626879714947,1039.0232823294045,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7601.853551901118,BUY
2024-04-28 05:00:00,BUY,63953.99,0.012184813828614187,779.2674617470534,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7609.640422560826,BUY
2024-04-28 06:00:00,BUY,63967.14,0.009136731708034626,584.45059631029,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7610.724399810575,BUY
2024-04-28 07:00:00,BUY,63915.5,0.0068580852411812086,438.3379472327175,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7605.99580444699,BUY
2024-04-28 08:00:00,BUY,63709.98,0.005160156390325945,328.75346042453816,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7585.767180514077,BUY
2024-04-28 09:00:00,BUY,63759.33,0.003867121805050392,246.56509531840362,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7590.879184324823,BUY
2024-04-28 10:00:00,BUY,63694.5,0.0029032934003532917,184.92382148880273,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7583.912952839465,BUY
2024-04-28 11:00:00,BUY,63484.01,0.0021846897528464576,138.69286611660203,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7560.683882952934,BUY
2024-04-28 12:00:00,BUY,63590.03,0.0016357855089461591,104.01964958745153,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7572.615565470684,BUY
2024-04-28 13:00:00,BUY,63775.43,0.0012232726175360738,78.01473719058865,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7593.784091365981,BUY
2024-04-28 14:00:00,BUY,63607.19,0.0009198811155302016,58.511052892941485,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7574.36904959556,BUY
2024-04-28 15:00:00,BUY,63540.0,0.0006906403788118683,43.883289669706116,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7566.553458567081,BUY
2024-04-28 16:00:00,BUY,63705.38,0.0005166356005141102,32.91246725227958,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7585.904801904209,BUY
2024-04-29 22:00:00,SELL,63890.0,0.029382005884539777,1877.2163559632463,Technical: RSI overbought (64.0) or above BB upper,7607.602825609824,SELL
2024-04-29 23:00:00,SELL,63866.0,0.022036504413404833,1407.383390866513,Technical: RSI overbought (63.5) or above BB upper,7605.487321186137,SELL
2024-04-30 00:00:00,SELL,64580.0,0.016527378310053624,1067.338091263263,Technical: RSI overbought (70.4) or above BB upper,7652.689513639651,SELL
2024-04-30 01:00:00,BUY,63606.01,0.017493139562793913,1112.6688099624653,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (78%),7604.3970100390225,BUY
2024-04-30 02:00:00,BUY,63780.91,0.013083877408959027,834.501607471849,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7616.128475547841,BUY
2024-04-30 03:00:00,BUY,63647.99,0.00983340095427816,625.8762056038868,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7605.473721077038,BUY
2024-04-30 04:00:00,BUY,63403.98,0.007403433573143437,469.4071542029151,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7583.514638254599,BUY
2024-04-30 05:00:00,BUY,63330.0,0.005559061513535233,352.0553656521863,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7576.309283178556,BUY
2024-04-30 06:00:00,BUY,63412.0,0.004163904690581274,264.04152423913973,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7584.751597109871,BUY
2024-04-30 07:00:00,BUY,63148.74,0.0031359476559525146,198.03114317935479,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7556.5514616395885,BUY
2024-04-30 08:00:00,BUY,61919.32,0.00239865937456219,148.5233573845161,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (78%),7421.001882125789,BUY
2024-04-30 09:00:00,BUY,61688.01,0.0018057401760631776,111.39251803838707,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7394.943987239917,BUY
2024-04-30 10:00:00,BUY,61782.19,0.0013522406461925404,83.54438852879031,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7405.723764098851,BUY
2024-04-30 11:00:00,BUY,61204.42,0.001023754352979617,62.65829139659273,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7338.811330352126,BUY
2024-04-30 12:00:00,BUY,61230.16,0.000767492989524191,46.993718547444544,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7341.818670841288,BUY
2024-04-30 14:00:00,BUY,61247.87,0.0005754533000181624,35.24528891058341,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7343.901416213735,BUY
2024-04-30 15:00:00,BUY,60796.85,0.0004347917150796063,26.43396668293756,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7290.6006658998485,BUY
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.0024936749559760297,143.38628503187215,Stop loss hit at $57499.99 (entry: $63694.50),6899.550102438358,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.0021846897528464576,125.61963894177377,Stop loss hit at $57499.99 (entry: $63484.01),6899.550102438358,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.0016357855089461591,94.05765040654906,Stop loss hit at $57499.99 (entry: $63590.03),6899.550102438358,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.0012232726175360738,70.33816327559806,Stop loss hit at $57499.99 (entry: $63775.43),6899.550102438358,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.0009198811155302016,52.893154944175436,Stop loss hit at $57499.99 (entry: $63607.19),6899.5501024383575,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.0006906403788118683,39.71181487527864,Stop loss hit at $57499.99 (entry: $63540.00),6899.550102438358,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.0005166356005141102,29.70654186320533,Stop loss hit at $57499.99 (entry: $63705.38),6899.550102438358,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.017493139562793913,1005.8553499292543,Stop loss hit at $57499.99 (entry: $63606.01),6899.5501024383575,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.013083877408959027,752.32282017637,Stop loss hit at $57499.99 (entry: $63780.91),6899.5501024383575,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.00983340095427816,565.4204565369847,Stop loss hit at $57499.99 (entry: $63647.99),6899.5501024383575,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.007403433573143437,425.6973564214119,Stop loss hit at $57499.99 (entry: $63403.98),6899.5501024383575,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.005559061513535233,319.64598143766074,Stop loss hit at $57499.99 (entry: $63330.00),6899.5501024383575,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.004163904690581274,239.42447806937633,Stop loss hit at $57499.99 (entry: $63412.00),6899.5501024383575,STOP_LOSS
2024-05-01 07:00:00,STOP_LOSS,57499.99,0.0031359476559525146,180.31695885779303,Stop loss hit at $57499.99 (entry: $63148.74),6899.5501024383575,STOP_LOSS
2024-05-01 11:00:00,BUY,57898.47,0.017805731959826036,1030.924637704029,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6918.786998415043,BUY
2024-05-01 12:00:00,BUY,57969.98,0.013337825513792168,773.1934782780218,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6923.512480724507,BUY
2024-05-01 14:00:00,BUY,57482.0,0.010088290398881672,579.8951087085163,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6884.757477535725,BUY
2024-05-01 15:00:00,STOP_LOSS,56886.0,0.00239865937456219,136.45013718134473,Stop loss hit at $56886.00 (entry: $61919.32),6831.410986421282,STOP_LOSS
2024-05-01 17:00:00,BUY,57424.65,0.008167814097721509,469.0338658267234,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6878.332182506884,BUY
2024-05-01 18:00:00,BUY,58913.99,0.005970999407272239,351.7753993700426,Markov: UP-NEUTRAL→FLAT-NEUTRAL (78%),7020.231568215001,BUY
2024-05-01 19:00:00,BUY,56954.47,0.004632323846179798,263.83154952753193,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (78%),6821.8346955735815,BUY
2024-05-01 20:00:00,BUY,57361.7,0.0034495780659507817,197.87366214564895,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6864.9522134319,BUY
2024-05-01 21:00:00,BUY,57909.03,0.0025627306589185955,148.4052466092367,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6924.791578730893,BUY
2024-05-01 22:00:00,BUY,57880.58,0.0019229927370618526,111.30393495692753,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6921.60824216634,BUY
2024-05-01 23:00:00,BUY,58364.97,0.0014302748929314218,83.47795121769565,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6976.739242534021,BUY
2024-05-02 00:00:00,BUY,57767.29,0.0010838047520192091,62.608463413271735,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (78%),6907.859258447224,BUY
2024-05-02 01:00:00,BUY,57112.37,0.0008221747330736546,46.9563475599538,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (78%),6831.672811394465,BUY
2024-05-02 02:00:00,BUY,57463.87,0.0006128591873461594,35.21726066996535,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6872.85158798355,BUY
2024-05-02 03:00:00,BUY,57442.88,0.00045981234754375146,26.41294550247401,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),6870.379712630786,BUY
2024-05-02 14:00:00,SELL,59055.25,0.029556060194594024,1745.4405238067986,Technical: RSI overbought (60.0) or above BB upper,7061.000931734617,SELL
2024-05-02 15:00:00,SELL,59264.15,0.022167045145945516,1313.711088586087,Technical: RSI overbought (61.9) or above BB upper,7079.52371465857,SELL
2024-05-02 16:00:00,BUY,59017.54,0.013294312372645098,784.597612225077,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7063.123869648244,BUY
2024-05-02 17:00:00,BUY,59190.24,0.009941642560814212,588.4482091688078,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7076.904543485114,BUY
2024-05-02 18:00:00,BUY,59383.52,0.007431963562897684,441.33615687660586,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7094.2489283120785,BUY
2024-05-02 19:00:00,BUY,59351.11,0.005577016464518598,331.0021176574544,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7091.099679274072,BUY
2024-05-02 20:00:00,BUY,58727.45,0.004227181466981638,248.2515882430908,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (78%),7027.02106500921,BUY
2024-05-02 21:00:00,BUY,59112.58,0.0031497304157984325,186.1886911823181,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7068.219673500245,BUY
2024-05-02 22:00:00,BUY,59328.0,0.0023537203072198387,139.6415183867386,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7091.9423663433245,BUY
2024-05-02 23:00:00,BUY,59060.61,0.0017732823753438026,104.73113879005395,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7061.867220838129,BUY
2024-05-03 00:00:00,BUY,59031.81,0.0013306106333609027,78.54835409254046,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7058.576821271163,BUY
2024-05-03 01:00:00,BUY,59311.11,0.000993258523898901,58.911265569405344,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7090.8584816215225,BUY
2024-05-03 02:00:00,BUY,59543.76,0.0007420332403773965,44.18344917705401,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7117.979388782846,BUY
2024-05-03 03:00:00,BUY,59720.3,0.000554879779284272,33.13758688279051,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (90%),7138.690335537681,BUY
2024-05-03 12:00:00,SELL,60641.0,0.029467691785244332,1786.9502975490016,Technical: RSI overbought (67.7) or above BB upper,7247.213950844378,SELL
2024-05-03 13:00:00,SELL,61689.94,0.02210076883893325,1363.395103627662,Technical: RSI overbought (74.3) or above BB upper,7339.943472708021,SELL
2024-05-03 14:00:00,SELL,61618.17,0.016575576629199937,1021.3566985860687,Technical: RSI overbought (73.2) or above BB upper,7335.18495616931,SELL
2024-05-03 15:00:00,SELL,61690.74,0.012431682471899953,766.9196911365373,Technical: RSI overbought (73.6) or above BB upper,7338.793624957253,SELL
2024-05-03 16:00:00,SELL,61681.99,0.009323761853924965,575.1081854361812,Technical: RSI overbought (73.4) or above BB upper,7338.467293292366,SELL
