timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type,market_regime,portfolio_heat,position_size_pct,entry_price,entry_reason
2024-10-14 14:00:00,SELL,65922.0,0.0074265261888189415,489.57145941932225,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),7766.071438557799,SELL,STEADY_BULL,0.03968468258082214,,,
2024-10-14 15:00:00,SELL,65870.0,0.006527714855152082,429.98057750886767,Technical: RSI overbought (78.6) or above BB upper,7763.266769032092,SELL,STEADY_BULL,0.032802447994317356,,,
2024-10-14 16:00:00,SELL,65703.99,0.0057376840997782445,376.9887387149888,Technical: RSI overbought (74.7) or above BB upper,7755.396527514374,SELL,STEADY_BULL,0.026215811245856018,,,
2024-10-15 11:00:00,BUY,65399.69,0.014200929408786648,928.73638104653,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7742.716178095726,BUY,STEADY_BULL,0.01998944435870766,0.18510035419126328,,
2024-10-15 12:00:00,BUY,65802.01,0.011501577960376975,756.8269479645053,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7765.194393084513,BUY,STEADY_BULL,0.029084815804405473,0.18510035419126328,,
2024-10-15 14:00:00,STOP_LOSS,65376.0,0.005788013080169276,378.39714312914657,Trailing stop hit at $65376.00,7736.4927954396035,STOP_LOSS,,,,62229.31,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-15 14:00:00,STOP_LOSS,65376.0,0.0049503514632120655,323.634177258952,Trailing stop hit at $65376.00,7736.4927954396035,STOP_LOSS,,,,62629.1,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-15 14:00:00,STOP_LOSS,65376.0,0.004253204802953889,278.05751719791346,Trailing stop hit at $65376.00,7736.492795439604,STOP_LOSS,,,,62515.59,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-15 14:00:00,STOP_LOSS,65376.0,0.0036256023864996937,237.02738161980398,Trailing stop hit at $65376.00,7736.492795439604,STOP_LOSS,,,,62895.11,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-15 14:00:00,STOP_LOSS,65376.0,0.0031121978291639833,203.46304527942456,Trailing stop hit at $65376.00,7736.492795439604,STOP_LOSS,,,,62837.99,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-15 14:00:00,STOP_LOSS,65376.0,0.0022295526850196878,145.7592363358471,Trailing stop hit at $65376.00,7736.492795439604,STOP_LOSS,,,,63941.54,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-15 14:00:00,BUY,65376.0,0.007670373700627072,501.4583510521955,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (75%),7736.492795439604,BUY,STEADY_BULL,0.03232764593315112,0.10237499999999998,,
2024-10-15 15:00:00,BUY,66022.0,0.008628841799851185,569.6933933097749,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7769.493390375908,BUY,STEADY_BULL,0.018990166709331072,0.12957024793388427,,
2024-10-16 10:00:00,SELL,67733.54,0.0077370740937770755,524.0594176138133,Technical: RSI overbought (63.5) or above BB upper,7871.6951844268115,SELL,STEADY_BULL,0.03221837242769771,,,
2024-10-16 11:00:00,SELL,67894.72,0.0067345794851635474,457.2423884629232,Technical: RSI overbought (65.0) or above BB upper,7880.0727212358215,SELL,STEADY_BULL,0.026740702202258392,,,
2024-10-16 12:00:00,BUY,67832.0,0.013121190112624108,890.0365677195184,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7877.235161780072,BUY,STEADY_BULL,0.021056249916638233,0.18510035419126328,,
2024-10-16 13:00:00,BUY,67386.0,0.010763222090515228,725.2904837914592,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7851.205312564071,BUY,STEADY_BULL,0.025618584227568953,0.18510035419126328,,
2024-10-16 14:00:00,BUY,67671.91,0.0067183762446930435,454.64535257700567,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7870.969159448802,BUY,SIDEWAYS,0.032950720904287426,0.1423848878394333,,
2024-10-17 10:00:00,BUY,67214.0,0.005801034383366696,389.9107250436091,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7836.239209511855,BUY,SIDEWAYS,0.03318086716536267,0.1423848878394333,,
2024-10-17 11:00:00,BUY,66872.43,0.005000466263763448,334.3933301908827,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7808.351548105495,BUY,SIDEWAYS,0.033498742294821734,0.1423848878394333,,
2024-10-17 12:00:00,BUY,67171.42,0.004269386792439393,286.78077337739927,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7834.25783253635,BUY,SIDEWAYS,0.038579817813411084,0.1423848878394333,,
2024-10-17 13:00:00,BUY,67021.99,0.003669654170602101,245.94752512555235,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7820.6723478418535,BUY,SIDEWAYS,0.039448302770075355,0.1423848878394333,,
2024-10-17 14:00:00,BUY,67123.8,0.003142377433133469,210.92831434616437,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7830.302049803597,BUY,SIDEWAYS,0.04228388392076789,0.1423848878394333,,
2024-10-17 15:00:00,BUY,67590.66,0.0026763359015258177,180.89530996582502,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7875.927067501239,BUY,SIDEWAYS,0.04838890000901158,0.1423848878394333,,
2024-10-17 16:00:00,BUY,67384.42,0.0023022911163390817,155.13855154566153,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7855.219799359534,BUY,SIDEWAYS,0.04772708519961273,0.1423848878394333,,
2024-10-17 18:00:00,BUY,66938.01,0.00198764747091018,133.04916628426034,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7809.370798268392,BUY,SIDEWAYS,0.04434066647149241,0.1423848878394333,,
2024-10-18 06:00:00,BUY,68108.0,0.0016753534924787961,114.10497566574584,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7931.861359840333,BUY,SIDEWAYS,0.05749265719270872,0.1423848878394333,,
2024-10-18 07:00:00,BUY,67969.7,0.0014397319909262118,97.85815150365734,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7917.150522164493,BUY,SIDEWAYS,0.05691552336425812,0.1423848878394333,,
2024-10-18 11:00:00,BUY,67702.0,0.0012396181734311367,83.92462957763482,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7888.2901149790505,BUY,SIDEWAYS,0.05481051594220158,0.1423848878394333,,
2024-10-18 13:00:00,STOP_LOSS,68196.0,0.011230853790223,765.8993050780477,Time-based exit after 73h,7942.160017733673,STOP_LOSS,,,,65802.01,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-18 13:00:00,BUY,68196.0,0.00265451811335115,181.02751725809503,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7942.160017733673,BUY,SIDEWAYS,0.06075388618904671,0.1423848878394333,,
2024-10-18 14:00:00,BUY,68426.98,0.0022688701812859503,155.25193451745008,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7965.36705195033,BUY,SIDEWAYS,0.05539825330566582,0.1423848878394333,,
2024-10-18 15:00:00,STOP_LOSS,68735.35,0.007670373700627072,527.225820943397,Time-based exit after 73h,7997.049269650362,STOP_LOSS,,,,65376.0,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (75%)
2024-10-18 16:00:00,STOP_LOSS,68787.88,0.008628841799851185,593.5597342671474,Time-based exit after 73h,8002.043325481474,STOP_LOSS,,,,66022.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-19 13:00:00,STOP_LOSS,68114.7,0.013121190112624108,893.7459281643572,Time-based exit after 73h,7943.852498410686,STOP_LOSS,,,,67832.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-19 14:00:00,STOP_LOSS,68300.01,0.010763222090515228,735.128176414411,Time-based exit after 73h,7957.439523051687,STOP_LOSS,,,,67386.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-19 15:00:00,STOP_LOSS,68226.93,0.0067183762446930435,458.3741857603351,Time-based exit after 73h,7952.867836083357,STOP_LOSS,,,,67671.91,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-19 20:00:00,BUY,68245.18,0.010372986537974176,707.9063334216244,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7953.886896313115,BUY,SIDEWAYS,0.023503629487782198,0.17086186540731993,,
2024-10-19 21:00:00,BUY,68222.43,0.008603506746381646,586.9521367595495,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7952.380575514473,BUY,SIDEWAYS,0.02871042290386189,0.17086186540731993,,
2024-10-20 00:00:00,BUY,68231.24,0.005943812049632013,405.5536664733338,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7953.039699276428,BUY,SIDEWAYS,0.0331994346684851,0.1423848878394333,,
2024-10-20 06:00:00,SELL,68400.01,0.011498892771176036,786.5243805373685,Technical: RSI overbought (57.3) or above BB upper,7966.669433178945,SELL,SIDEWAYS,0.03753264602110617,,,
2024-10-20 07:00:00,BUY,68378.0,0.006724357817798856,459.79813886545014,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7965.145013331892,BUY,SIDEWAYS,0.02965811144168332,0.1423848878394333,,
2024-10-20 08:00:00,BUY,68394.0,0.005765561780774817,394.32983243431283,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7966.360768325167,BUY,SIDEWAYS,0.033233671356309905,0.1423848878394333,,
2024-10-20 13:00:00,STOP_LOSS,68451.85,0.0035719946683935005,244.50964324167165,Time-based exit after 73h,7971.0900202217435,STOP_LOSS,,,,67171.42,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-20 13:00:00,BUY,68451.85,0.005449052167326902,372.997701600036,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7971.0900202217435,BUY,SIDEWAYS,0.036646912645080354,0.1423848878394333,,
2024-10-20 14:00:00,STOP_LOSS,68637.99,0.003669654170602101,251.87768626524533,Time-based exit after 73h,7986.65640702748,STOP_LOSS,,,,67021.99,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-20 14:00:00,SELL,68637.99,0.011384761338804028,781.4271349252176,Technical: RSI overbought (63.2) or above BB upper,7986.65640702748,SELL,SIDEWAYS,0.03853870549305641,,,
2024-10-20 15:00:00,SELL,68625.99,0.009763743372499701,670.0465550437308,Technical: RSI overbought (62.5) or above BB upper,7985.833532337279,SELL,SIDEWAYS,0.02829761498419643,,,
2024-10-20 20:00:00,SELL,68781.98,0.00837353386751332,575.9482390046238,Technical: RSI overbought (64.1) or above BB upper,7995.007171252291,SELL,SIDEWAYS,0.023502265969906563,,,
2024-10-20 22:00:00,SELL,69137.28,0.00718126918696774,496.49341853476096,Technical: RSI overbought (72.1) or above BB upper,8012.926944767912,SELL,SIDEWAYS,0.020060772359622846,,,
2024-10-20 23:00:00,SELL,69031.99,0.0061587649792365605,425.1518024590085,Technical: RSI overbought (67.2) or above BB upper,8008.372694843615,SELL,SIDEWAYS,0.015246042686958526,,,
2024-10-21 00:00:00,SELL,69160.0,0.0052818499184385335,365.29274035920895,Technical: RSI overbought (69.9) or above BB upper,8013.121299968211,SELL,SIDEWAYS,0.011783016849030858,,,
2024-10-21 02:00:00,BUY,68710.0,0.008432058828869169,579.3667621316006,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7998.805121681817,BUY,SIDEWAYS,0.00776032302158547,0.09966942148760329,,
2024-10-21 08:00:00,BUY,68301.46,0.009273559772528568,633.3976718609691,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7982.363107307596,BUY,SIDEWAYS,0.010977853490678915,0.1210271546635183,,
2024-10-21 09:00:00,BUY,68378.0,0.008142083036431883,556.7393538651393,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7986.153318213213,BUY,SIDEWAYS,0.016036210496158918,0.1210271546635183,,
2024-10-21 10:00:00,BUY,68281.49,0.007166785229461684,489.35877397763574,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7980.588413491658,BUY,SIDEWAYS,0.019749977512681517,0.1210271546635183,,
2024-10-21 13:00:00,BUY,67312.0,0.008078280904396414,543.7652442367314,"Technical: RSI oversold (25.7), below BB lower",7917.738105981183,BUY,SIDEWAYS,0.017845868111373512,0.153,,
2024-10-21 14:00:00,BUY,67268.0,0.006846779477143835,460.56916186851146,"Technical: RSI oversold (25.2), below BB lower",7914.530220100115,BUY,SIDEWAYS,0.021668531897296266,0.153,,
2024-10-22 00:00:00,BUY,67149.73,0.005406378681894095,363.03686876694434,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7905.097800056036,BUY,SIDEWAYS,0.024261905376665272,0.1423848878394333,,
2024-10-22 09:00:00,BUY,66960.02,0.004649728374125096,311.3459049259839,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7888.942161819471,BUY,SIDEWAYS,0.025450735744687324,0.1423848878394333,,
2024-10-22 10:00:00,BUY,67184.56,0.003974349957398409,267.01495317383086,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7909.107960864696,BUY,SIDEWAYS,0.02979463260575858,0.1423848878394333,,
2024-10-22 13:00:00,BUY,66998.21,0.0034179429422774633,228.9960590147234,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7891.631362073384,BUY,SIDEWAYS,0.030094389349045087,0.1423848878394333,,
2024-10-22 14:00:00,BUY,67559.03,0.002906946426499015,196.39048083623976,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7946.144006417016,BUY,SIDEWAYS,0.037227263618267774,0.1423848878394333,,
2024-10-23 08:00:00,STOP_LOSS,66530.0,0.0028874843617086024,192.10433458447332,Time-based exit after 73h,7843.12922993044,STOP_LOSS,,,,68378.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-23 08:00:00,BUY,66530.0,0.0029427355836903436,195.78019838291857,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7843.1292299304405,BUY,SIDEWAYS,0.02840800442999673,0.1423848878394333,,
2024-10-23 09:00:00,STOP_LOSS,66516.0,0.005765561780774817,383.50210741001774,Time-based exit after 73h,7841.726935689143,STOP_LOSS,,,,68394.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-23 09:00:00,BUY,66516.0,0.003345194559876517,222.50896134474638,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7841.726935689143,BUY,SIDEWAYS,0.028933649313178964,0.1423848878394333,,
2024-10-23 10:00:00,BUY,66398.19,0.0028739796648132405,190.82704784040587,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7830.211773110927,BUY,SIDEWAYS,0.027838288533866835,0.1423848878394333,,
2024-10-23 11:00:00,BUY,66414.0,0.002464181649003516,163.65616003691952,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7831.802535577586,BUY,SIDEWAYS,0.029461935234005844,0.1423848878394333,,
2024-10-23 12:00:00,BUY,66416.72,0.002113232873376318,140.35399604583037,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7832.082917715828,BUY,SIDEWAYS,0.030744265312564606,0.1423848878394333,,
2024-10-23 13:00:00,BUY,66800.0,0.0018019417374405473,120.36970806102856,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7872.402019503195,BUY,SIDEWAYS,0.035915780470766615,0.1423848878394333,,
2024-10-23 14:00:00,STOP_LOSS,66490.0,0.005449052167326902,362.3074786055657,Time-based exit after 73h,7839.232998147755,STOP_LOSS,,,,68451.85,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-23 14:00:00,BUY,66490.0,0.0023284402223512565,154.81799038413504,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7839.232998147754,BUY,SIDEWAYS,0.033458277050458854,0.1423848878394333,,
2024-10-23 15:00:00,BUY,66223.44,0.002004943388440158,132.7742481877635,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7811.543749975854,BUY,SIDEWAYS,0.03032929746854196,0.1423848878394333,,
2024-10-23 16:00:00,BUY,65878.02,0.0017284854910876754,113.8692017515837,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7774.970274671245,BUY,SIDEWAYS,0.027579470756463328,0.1423848878394333,,
2024-10-23 18:00:00,BUY,66057.79,0.0014783411348126948,97.65594823181867,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7794.315263252432,BUY,SIDEWAYS,0.030461006265002376,0.1423848878394333,,
2024-10-23 19:00:00,BUY,66472.0,0.0012599473010587565,83.75121699597766,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7839.5006042093655,BUY,SIDEWAYS,0.03586083646698757,0.1423848878394333,,
2024-10-24 03:00:00,STOP_LOSS,67213.16,0.008432058828869169,566.7453191941961,Time-based exit after 73h,7921.28608968441,STOP_LOSS,,,,68710.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-24 09:00:00,STOP_LOSS,66876.0,0.009273559772528568,620.1785833476205,Time-based exit after 73h,7886.924128338911,STOP_LOSS,,,,68301.46,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-24 10:00:00,STOP_LOSS,66999.99,0.008142083036431883,545.5194820201059,Time-based exit after 73h,7898.4108508171485,STOP_LOSS,,,,68378.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-24 11:00:00,STOP_LOSS,67285.99,0.007166785229461684,482.2242392817066,Time-based exit after 73h,7922.577921406141,STOP_LOSS,,,,68281.49,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-24 13:00:00,BUY,67905.99,0.005701433858488605,387.1615105801887,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7970.524667588963,BUY,SIDEWAYS,0.037694515770880316,0.1423848878394333,,
2024-10-24 14:00:00,STOP_LOSS,67786.27,0.008078280904396414,547.5965305212595,Time-based exit after 73h,7960.583729906444,STOP_LOSS,,,,67312.0,"Technical: RSI oversold (25.7), below BB lower"
2024-10-24 14:00:00,BUY,67786.27,0.006048496736876292,410.0050329000153,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7960.583729906445,BUY,SIDEWAYS,0.03967727341896183,0.1423848878394333,,
2024-10-24 15:00:00,STOP_LOSS,67701.22,0.006846779477143835,463.53532367359975,Time-based exit after 73h,7953.694245192406,STOP_LOSS,,,,67268.0,"Technical: RSI oversold (25.2), below BB lower"
2024-10-24 15:00:00,BUY,67701.22,0.006168676684819333,417.6269373478243,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7953.694245192408,BUY,SIDEWAYS,0.03754409442664255,0.1423848878394333,,
2024-10-24 19:00:00,SELL,68309.79,0.011437352093448813,781.2831196595487,Technical: RSI overbought (68.3) or above BB upper,8002.578852745417,SELL,SIDEWAYS,0.041383833729596864,,,
2024-10-24 21:00:00,BUY,68348.01,0.006867882211616632,469.4060820783956,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8005.211815412658,BUY,SIDEWAYS,0.034102850788377125,0.1423848878394333,,
2024-10-25 07:00:00,BUY,67531.97,0.005961172904189163,402.5697497305154,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7943.390633611876,BUY,SIDEWAYS,0.031950729661647824,0.1423848878394333,,
2024-10-25 11:00:00,STOP_LOSS,68105.79,0.0025931049199687875,176.60545912736103,Time-based exit after 73h,7990.2824646483605,STOP_LOSS,,,,67184.56,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-25 11:00:00,BUY,68105.79,0.005438536863859419,370.39584955726815,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7990.2824646483605,BUY,SIDEWAYS,0.03938281980892137,0.1423848878394333,,
2024-10-25 13:00:00,BUY,68334.0,0.004648594814614466,317.6570780618649,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8009.580847825106,BUY,SIDEWAYS,0.04236403638773657,0.1423848878394333,,
2024-10-25 14:00:00,STOP_LOSS,68311.31,0.0034179429422774633,233.4841598922279,Time-based exit after 73h,8007.55661079388,STOP_LOSS,,,,66998.21,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-25 14:00:00,BUY,68311.31,0.004474692793172366,305.67212654916335,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8007.556610793879,BUY,SIDEWAYS,0.044552321812081096,0.1423848878394333,,
2024-10-25 15:00:00,STOP_LOSS,67690.01,0.002906946426499015,196.7712326791826,Time-based exit after 73h,7951.472177827659,STOP_LOSS,,,,67559.03,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-25 15:00:00,BUY,67690.01,0.005572700764659864,377.2161704868338,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7951.472177827659,BUY,STEADY_BULL,0.03921129304891369,0.18510035419126328,,
2024-10-25 16:00:00,BUY,67670.0,0.0034942574680638947,236.45640286388374,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7949.61254362616,BUY,SIDEWAYS,0.04034801306982841,0.1423848878394333,,
2024-10-25 23:00:00,BUY,66698.33,0.0025843270257848248,172.37029679371474,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7855.9148914371235,BUY,SIDEWAYS,0.03289886245814359,0.1210271546635183,,
2024-10-26 09:00:00,STOP_LOSS,67054.75,0.0029427355836903436,197.32439888046008,Time-based exit after 73h,7891.205399637789,STOP_LOSS,,,,66530.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-26 10:00:00,STOP_LOSS,67053.96,0.003345194559876517,224.3085422101776,Time-based exit after 73h,7891.129503475613,STOP_LOSS,,,,66516.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-26 11:00:00,STOP_LOSS,67138.0,0.0028739796648132405,192.95324673623134,Time-based exit after 73h,7898.9221878430235,STOP_LOSS,,,,66398.19,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-26 12:00:00,STOP_LOSS,67034.11,0.002464181649003516,165.1842237192831,Time-based exit after 73h,7889.58747217143,STOP_LOSS,,,,66414.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-26 13:00:00,STOP_LOSS,66894.0,0.002113232873376318,141.3625998316354,Time-based exit after 73h,7877.343576551893,STOP_LOSS,,,,66416.72,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-26 14:00:00,STOP_LOSS,66797.99,0.0018019417374405473,120.36608615813631,Time-based exit after 73h,7869.156371555651,STOP_LOSS,,,,66800.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-26 15:00:00,STOP_LOSS,66886.49,0.0023284402223512565,155.7411936478951,Time-based exit after 73h,7876.543693193477,STOP_LOSS,,,,66490.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-10-26 16:00:00,STOP_LOSS,66979.99,0.002004943388440158,134.2910881082879,Time-based exit after 73h,7884.1306684749115,STOP_LOSS,,,,66223.44,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
