timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type
2024-10-11 02:00:00,BUY,60553.31,0.020642967329118755,1250.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7417.140082357049,BUY
2024-10-11 03:00:00,BUY,60614.0,0.015466723859174449,937.5,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7420.8155004572045,BUY
2024-10-11 04:00:00,BUY,60699.99,0.011583609816080694,703.125,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7427.353083356936,BUY
2024-10-11 05:00:00,BUY,60600.0,0.008702042079207922,527.34375,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7418.592873865059,BUY
2024-10-11 06:00:00,BUY,60800.0,0.006505062705592105,395.5078125,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7437.855453481775,BUY
2024-10-11 07:00:00,BUY,60674.69,0.004888873093129936,296.630859375,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7424.9713348152845,BUY
2024-10-11 08:00:00,BUY,60669.39,0.00366697513410387,222.47314453125,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7424.400488595707,BUY
2024-10-11 09:00:00,BUY,61086.0,0.0027314746160894067,166.8548583984375,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7470.799931170033,BUY
2024-10-11 10:00:00,BUY,61160.0,0.0020461272694380006,125.14114379882812,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7479.243722158838,BUY
2024-10-11 11:00:00,BUY,61174.87,0.0015342224323340791,93.8558578491211,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7480.97089363895,BUY
2024-10-11 12:00:00,BUY,61379.0,0.0011468400167295137,70.39189338684082,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7504.994061971474,BUY
2024-10-11 13:00:00,SELL,61676.0,0.029708118337749684,1832.2779065990496,Technical: RSI overbought (68.0) or above BB upper,7540.287306556721,SELL
2024-10-11 14:00:00,SELL,61753.65,0.022281088753312264,1375.938556490982,Technical: RSI overbought (69.0) or above BB upper,7547.2078127235,SELL
2024-10-11 15:00:00,SELL,62259.05,0.016710816564984198,1040.3995640601795,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7580.990399491272,SELL
2024-10-11 16:00:00,SELL,62272.0,0.012533112423738148,780.461976851022,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7581.639614714822,SELL
2024-10-11 17:00:00,SELL,62918.0,0.00939983431780361,591.4187756075676,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),7605.928786592025,SELL
2024-10-11 18:00:00,SELL,62922.08,0.007049875738352708,443.59284519868817,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7606.043840564075,SELL
2024-10-11 19:00:00,SELL,63086.01,0.00528740680376453,333.5613984963572,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7609.51089895344,SELL
2024-10-11 20:00:00,SELL,62993.68,0.003965555102823398,249.80490916962424,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7608.046340142865,SELL
2024-10-11 21:00:00,SELL,62848.48,0.0029741663271175486,186.92183292652072,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7606.318944340075,SELL
