timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type,market_regime,portfolio_heat,position_size_pct,entry_price,entry_reason
2024-10-30 12:00:00,BUY,71862.17,0.018058499989310774,1297.722996176849,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7820.08366699366,BUY,STEADY_BULL,0.0,0.18437570942111237,,
2024-10-30 13:00:00,BUY,71966.0,0.014707700832680028,1058.4543981246509,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7823.087994184001,BUY,STEADY_BULL,0.010192700616915198,0.18437570942111237,,
2024-10-30 14:00:00,BUY,72411.79,0.01192210712620862,863.3011175805219,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7842.543500151517,BUY,STEADY_BULL,0.02012771779632025,0.18437570942111237,,
2024-10-30 15:00:00,BUY,72061.34,0.009771249904353347,704.129361582574,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7823.070792477266,BUY,STEADY_BULL,0.024797110630437148,0.18437570942111237,,
2024-10-31 12:00:00,BUY,72114.0,0.006126037737434448,441.77308539734776,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7826.511392398574,BUY,SIDEWAYS,0.030550668354549212,0.14182746878547106,,
2024-11-01 02:00:00,BUY,69579.89,0.00544866522378656,379.1175269178942,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7645.418431452688,BUY,STEADY_BEAR,0.014659887671350446,0.14182746878547106,,
2024-11-01 10:00:00,BUY,69989.65,0.004648519426842706,325.3482477029216,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7676.933409040677,BUY,STEADY_BEAR,0.021087355732570232,0.14182746878547106,,
2024-11-01 12:00:00,BUY,70354.87,0.00396852313503568,279.20492925742775,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7706.720510972592,BUY,SIDEWAYS,0.026888465112794878,0.14182746878547106,,
2024-11-01 16:00:00,BUY,69920.73,0.0029127999770333806,203.6651007381572,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7669.589444736093,BUY,STEADY_BEAR,0.024977225427987568,0.1205533484676504,,
2024-11-02 13:00:00,STOP_LOSS,69365.99,0.018058499989310774,1252.6457296735314,Time-based exit after 73h,7620.52787161985,STOP_LOSS,,,,71862.17,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-02 13:00:00,BUY,69365.99,0.006718801561548808,466.05632193037906,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7620.52787161985,BUY,SIDEWAYS,0.02109526565087379,0.17019296254256527,,
2024-11-02 14:00:00,STOP_LOSS,69263.48,0.014707700832680028,1018.7065424703164,Time-based exit after 73h,7612.62425179262,STOP_LOSS,,,,71966.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-02 14:00:00,BUY,69263.48,0.008086707457001484,560.1135002138731,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7612.62425179262,BUY,SIDEWAYS,0.01959188542850554,0.17019296254256527,,
2024-11-02 15:00:00,STOP_LOSS,69393.17,0.01192210712620862,827.3128065672062,Time-based exit after 73h,7621.76479919249,STOP_LOSS,,,,72411.79,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-02 15:00:00,BUY,69393.17,0.008726924303234242,605.5889417514653,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7621.76479919249,BUY,SIDEWAYS,0.02187459660163707,0.17019296254256527,,
2024-11-02 16:00:00,STOP_LOSS,69587.98,0.009771249904353347,679.9615429191425,Time-based exit after 73h,7634.872548718491,STOP_LOSS,,,,72061.34,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-02 23:00:00,BUY,69374.74,0.007426413839246929,515.2055292301575,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7622.608361881552,BUY,SIDEWAYS,0.022329979109553397,0.14182746878547106,,
2024-11-03 01:00:00,BUY,69010.13,0.006406816406738622,442.1352331151652,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7598.930606052008,BUY,SIDEWAYS,0.02387348602608134,0.14182746878547106,,
2024-11-03 13:00:00,STOP_LOSS,68048.13,0.006126037737434448,416.8654123418452,Time-based exit after 73h,7530.2950150272445,STOP_LOSS,,,,72114.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-03 13:00:00,BUY,68048.13,0.0064447219695562925,438.5512783982227,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7530.295015027245,BUY,STEADY_BEAR,0.019888827224093814,0.14182746878547106,,
2024-11-03 14:00:00,BUY,67777.0,0.005552807894276382,376.35266065037035,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7510.864360904712,BUY,STEADY_BEAR,0.021036381553882707,0.14182746878547106,,
2024-11-03 15:00:00,BUY,68090.9,0.004743299257604923,322.975515419651,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7535.103172826507,BUY,SIDEWAYS,0.026729193153676965,0.14182746878547106,,
2024-11-03 16:00:00,BUY,68152.01,0.004066919164790577,277.16871558799903,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7540.1118437337245,BUY,SIDEWAYS,0.029857615922402377,0.14182746878547106,,
2024-11-04 03:00:00,STOP_LOSS,69047.86,0.00544866522378656,376.21867355888304,Time-based exit after 73h,7617.18045643607,STOP_LOSS,,,,69579.89,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-04 11:00:00,STOP_LOSS,68792.71,0.004648519426842706,319.78424886015654,Time-based exit after 73h,7596.620517010825,STOP_LOSS,,,,69989.65,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-04 13:00:00,STOP_LOSS,68662.39,0.00396852313503568,272.48828322184255,Time-based exit after 73h,7586.725150761735,STOP_LOSS,,,,70354.87,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-04 13:00:00,BUY,68662.39,0.005464669005356039,375.2172344666684,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7586.725150761735,BUY,SIDEWAYS,0.03282271545667541,0.14182746878547106,,
2024-11-04 14:00:00,BUY,68394.01,0.004708031066720263,322.00112385757626,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7565.945174418428,BUY,SIDEWAYS,0.03220131446953716,0.14182746878547106,,
2024-11-04 15:00:00,BUY,68646.01,0.004025470956211138,276.3325195147793,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7586.643313123586,BUY,SIDEWAYS,0.037027006735091336,0.14182746878547106,,
2024-11-04 17:00:00,STOP_LOSS,67830.0,0.0029127999770333806,197.5752224421742,Time-based exit after 73h,7516.335122835291,STOP_LOSS,,,,69920.73,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-04 21:00:00,BUY,67120.57,0.003950541114632761,265.16257142258627,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7457.276393433962,BUY,STEADY_BEAR,0.023947782776346196,0.14182746878547106,,
2024-11-05 14:00:00,STOP_LOSS,69964.0,0.006718801561548808,470.0742324522008,Time-based exit after 73h,7705.219745051864,STOP_LOSS,,,,69365.99,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-05 15:00:00,STOP_LOSS,69639.99,0.008086707457001484,563.1582264385088,Time-based exit after 73h,7679.143458619678,STOP_LOSS,,,,69263.48,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-05 15:00:00,BUY,69639.99,0.005371855731348207,374.09597941253185,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7679.143458619678,BUY,SIDEWAYS,0.04648671379545784,0.14182746878547106,,
2024-11-05 16:00:00,STOP_LOSS,70191.98,0.008726924303234242,612.5600961541318,Time-based exit after 73h,7722.06897745145,STOP_LOSS,,,,69393.17,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-05 17:00:00,BUY,69949.66,0.005831575757282537,407.916741486156,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7705.339663713219,BUY,SIDEWAYS,0.04182734971623143,0.14182746878547106,,
2024-11-05 20:00:00,BUY,69445.99,0.00428467505727924,297.55350118106355,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7667.630051326367,BUY,SIDEWAYS,0.041021479041104564,0.1205533484676504,,
2024-11-06 00:00:00,STOP_LOSS,71096.04,0.007426413839246929,527.9886153716532,Time-based exit after 73h,7798.238697054932,STOP_LOSS,,,,69374.74,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-06 02:00:00,STOP_LOSS,73077.05,0.006406816406738622,468.1912428960586,Time-based exit after 73h,7940.332468488079,STOP_LOSS,,,,69010.13,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-06 14:00:00,STOP_LOSS,73640.0,0.0064447219695562925,474.5893258381254,Time-based exit after 73h,7977.104996439677,STOP_LOSS,,,,68048.13,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-06 15:00:00,STOP_LOSS,74298.0,0.005552807894276382,412.56252092894664,Time-based exit after 73h,8015.84567037341,STOP_LOSS,,,,67777.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-06 16:00:00,STOP_LOSS,74333.99,0.004743299257604923,352.5883595818118,Time-based exit after 73h,8017.76478660282,STOP_LOSS,,,,68090.9,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-06 17:00:00,STOP_LOSS,74452.01,0.004066919164790577,302.79030632617963,Time-based exit after 73h,8023.498233255081,STOP_LOSS,,,,68152.01,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-07 14:00:00,STOP_LOSS,74822.0,0.005464669005356039,408.8774643187495,Time-based exit after 73h,8039.967737921339,STOP_LOSS,,,,68662.39,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-07 14:00:00,BUY,74822.0,0.01513486064000643,1132.4205428065611,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8039.967737921339,BUY,STEADY_BULL,0.04198911834962826,0.22125085130533484,,
2024-11-07 15:00:00,STOP_LOSS,76059.69,0.004708031066720263,358.0913834451125,Time-based exit after 73h,8107.030200021866,STOP_LOSS,,,,68394.01,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-07 16:00:00,STOP_LOSS,75893.99,0.004025470956211138,305.50905249597855,Time-based exit after 73h,8098.832103308015,STOP_LOSS,,,,68646.01,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-07 16:00:00,BUY,75893.99,0.011295291575498027,857.2447458779316,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8098.832103308015,BUY,STEADY_BULL,0.04212429605858476,0.18437570942111237,,
2024-11-07 20:00:00,BUY,76431.48,0.00914792749936501,699.1896377091667,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8129.332166330443,BUY,STEADY_BULL,0.04569745896632157,0.18437570942111237,,
2024-11-07 22:00:00,STOP_LOSS,75872.0,0.003950541114632761,299.73545544941686,Time-based exit after 73h,8092.466190385707,STOP_LOSS,,,,67120.57,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-08 07:00:00,BUY,76148.49,0.008214739247932494,625.5399894737951,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8109.592740064086,BUY,STEADY_BULL,0.04270215599622809,0.18437570942111237,,
2024-11-08 14:00:00,BUY,75752.0,0.006735209765330142,510.20561014328894,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8081.775998972106,BUY,STEADY_BULL,0.044584903059847546,0.18437570942111237,,
2024-11-08 15:00:00,SELL,76427.72,0.014177145083568918,1083.5268748463818,Technical: RSI overbought (58.8) or above BB upper,8133.733930447717,SELL,SIDEWAYS,0.05354809521997391,,,
2024-11-08 16:00:00,BUY,75919.3,0.006240554875112136,473.77855773010083,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8101.848090852487,BUY,SIDEWAYS,0.031459093660048766,0.14182746878547106,,
2024-11-08 17:00:00,BUY,76385.99,0.005322752825778778,406.5837441224095,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8134.029215128442,BUY,SIDEWAYS,0.03816173338580493,0.14182746878547106,,
2024-11-08 18:00:00,SELL,76812.0,0.010534782278327874,809.1976963629206,Technical: RSI overbought (61.0) or above BB upper,8165.672751016252,SELL,SIDEWAYS,0.04430910996122089,,,
2024-11-08 20:00:00,BUY,76591.33,0.006054020237883265,463.6854618663957,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8151.60634603849,BUY,SIDEWAYS,0.03376810686750866,0.14182746878547106,,
2024-11-09 16:00:00,BUY,76087.18,0.00627578196217438,477.50655179671526,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8116.4176364442255,BUY,SIDEWAYS,0.03368236602563475,0.17019296254256527,,
2024-11-09 17:00:00,BUY,76238.77,0.004331111072849892,330.1985809274562,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8127.949675452926,BUY,SIDEWAYS,0.03837545957066238,0.14182746878547106,,
2024-11-09 19:00:00,BUY,76204.92,0.0037184915619353793,283.3673519979606,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8125.227966607939,BUY,SIDEWAYS,0.04053697730749133,0.14182746878547106,,
2024-11-09 23:00:00,BUY,76677.46,0.003171441486554826,243.17807772764823,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8164.9796756567,BUY,SIDEWAYS,0.04666102522517998,0.14182746878547106,,
2024-11-10 00:00:00,SELL,76884.01,0.012380817695106057,951.8869114787109,Technical: RSI overbought (63.5) or above BB upper,8183.010441606504,SELL,SIDEWAYS,0.05027015703640668,,,
2024-11-10 02:00:00,SELL,77033.99,0.010624877659914794,818.4767194050997,Technical: RSI overbought (64.1) or above BB upper,8194.246058832701,SELL,SIDEWAYS,0.042270411565260825,,,
2024-11-10 11:00:00,SELL,79844.01,0.009117978155253779,728.0159390078643,Technical: RSI overbought (82.5) or above BB upper,8374.900068914358,SELL,STEADY_BULL,0.052406675084312696,,,
2024-11-10 12:00:00,SELL,79654.0,0.007824798393052917,623.276491200237,Technical: RSI overbought (78.0) or above BB upper,8364.416980162961,SELL,STEADY_BULL,0.04256364795474076,,,
2024-11-10 14:00:00,SELL,79508.01,0.0067150270432096,533.8984373017793,Technical: RSI overbought (73.1) or above BB upper,8357.504872047142,SELL,STEADY_BULL,0.03416213663923887,,,
2024-11-10 17:00:00,SELL,80333.01,0.0057626517548451965,462.9311610484967,Technical: RSI overbought (79.4) or above BB upper,8391.025795310168,SELL,STEADY_BULL,0.030408497361199466,,,
2024-11-10 18:00:00,SELL,80538.04,0.004945349442963349,398.2887512513599,Technical: RSI overbought (80.7) or above BB upper,8398.174939301623,SELL,STEADY_BULL,0.025069084254155292,,,
2024-11-10 19:00:00,BUY,79748.99,0.011767760672688086,938.4670282085955,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8374.563864009551,BUY,STEADY_BULL,0.018290662735224873,0.1567193530079455,,
2024-11-10 22:00:00,BUY,80614.01,0.009817041513360457,791.391082728455,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8410.627569927463,BUY,STEADY_BULL,0.02807633647348661,0.1567193530079455,,
2024-11-11 10:00:00,SELL,81984.19,0.008072335402777096,661.8038794050041,Technical: RSI overbought (69.2) or above BB upper,8481.20310708921,SELL,STEADY_BULL,0.040005617556003265,,,
2024-11-11 14:00:00,SELL,82484.9,0.006807244221190737,561.4948588604958,Technical: RSI overbought (69.9) or above BB upper,8502.951890430726,SELL,STEADY_BULL,0.031978720677938034,,,
2024-11-11 20:00:00,SELL,86922.65,0.005740417311078649,498.9722847848305,Technical: RSI overbought (86.5) or above BB upper,8665.500653128513,SELL,STEADY_BULL,0.036056856760669595,,,
2024-11-11 22:00:00,SELL,87979.28,0.004840782824090792,425.8885874998746,Technical: RSI overbought (88.5) or above BB upper,8698.138079567861,SELL,STEADY_BULL,0.029026213873792565,,,
2024-11-11 23:00:00,SELL,88647.99,0.004082138471847308,361.87337043093544,Technical: RSI overbought (89.6) or above BB upper,8715.55626542121,SELL,VOLATILE_BULL,0.02290330452537067,,,
2024-11-12 00:00:00,SELL,88978.57,0.0034423883716505547,306.2987946940949,Technical: RSI overbought (90.2) or above BB upper,8722.817555913154,SELL,VOLATILE_BULL,0.016900619599944936,,,
2024-11-12 01:00:00,SELL,88542.51,0.0029028994932434045,257.03000740949904,Technical: RSI overbought (84.3) or above BB upper,8714.740452934306,SELL,VOLATILE_BULL,0.011200374440205494,,,
2024-11-12 10:00:00,STOP_LOSS,86787.51,0.00474345788025826,411.6728982174925,Trailing stop hit at $86787.51,8687.32732304777,STOP_LOSS,,,,80614.01,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-14 20:00:00,BUY,87612.66,0.010137929691897241,888.2109872000979,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (76%),8696.302115829656,BUY,SIDEWAYS,0.0,0.11470588235294116,,
2024-11-14 21:00:00,BUY,88227.22,0.011019852630826358,972.2509624274959,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8709.216780091783,BUY,SIDEWAYS,0.006834486591207692,0.14182746878547106,,
2024-11-15 12:00:00,BUY,89753.84,0.009296082144253284,834.359069402166,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8758.12104646951,BUY,SIDEWAYS,0.0171449990131336,0.14182746878547106,,
2024-11-16 15:00:00,BUY,90521.2,0.010283019280454218,930.8312448898523,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8789.836360335548,BUY,STEADY_BULL,0.025437174155947366,0.18437570942111237,,
2024-11-17 01:00:00,BUY,90272.74,0.008410164283946055,759.2085737619485,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8777.012484313474,BUY,STEADY_BULL,0.030684357272929653,0.18437570942111237,,
2024-11-17 02:00:00,BUY,90024.01,0.005291143606073693,476.32996490461414,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8762.082812499471,BUY,SIDEWAYS,0.03454032134856965,0.14182746878547106,,
2024-11-17 11:00:00,BUY,90684.19,0.004507657748010104,408.77329167552045,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8805.202304673741,BUY,SIDEWAYS,0.041698526231601994,0.14182746878547106,,
2024-11-17 13:00:00,BUY,90504.01,0.003876049364111892,350.7980104100763,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8792.621703103983,BUY,SIDEWAYS,0.043339689401141086,0.14182746878547106,,
2024-11-17 21:00:00,STOP_LOSS,89137.98,0.010137929691897241,903.6745741177424,Time-based exit after 73h,8691.94739866065,STOP_LOSS,,,,87612.66,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (76%)
2024-11-17 21:00:00,BUY,89137.98,0.004815131484823236,429.21109399154386,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8691.94739866065,BUY,SIDEWAYS,0.036390093198070135,0.14182746878547106,,
2024-11-17 22:00:00,STOP_LOSS,89556.0,0.011019852630826358,986.8939222062853,Time-based exit after 73h,8720.529791924935,STOP_LOSS,,,,88227.22,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-17 22:00:00,BUY,89556.0,0.005675843471150603,508.30583790236335,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8720.529791924935,BUY,SIDEWAYS,0.0340957460731259,0.14182746878547106,,
2024-11-18 07:00:00,BUY,91719.9,0.004755937452437183,436.2141075437932,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8856.92398051098,BUY,SIDEWAYS,0.04151686355338695,0.14182746878547106,,
2024-11-18 13:00:00,STOP_LOSS,89502.23,0.009296082144253284,832.0200821738505,Time-based exit after 73h,8706.593480265688,STOP_LOSS,,,,89753.84,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-18 16:00:00,BUY,91403.12,0.004578593454986871,418.4977269973795,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8817.7793988021,BUY,SIDEWAYS,0.03520873845618791,0.1205533484676504,,
2024-11-18 17:00:00,BUY,91564.69,0.004019523515907112,368.0464246817448,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8827.969634745212,BUY,SIDEWAYS,0.038967698887870605,0.1205533484676504,,
2024-11-18 20:00:00,BUY,91473.42,0.0035384835922261746,323.6771957948136,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8821.846364871251,BUY,SIDEWAYS,0.04091636452838715,0.1205533484676504,,
2024-11-19 12:00:00,SELL,92467.99,0.00851445472283937,787.3145141669636,Technical: RSI overbought (60.9) or above BB upper,8892.090960656715,SELL,SIDEWAYS,0.04946031385921005,,,
2024-11-19 14:00:00,BUY,91824.0,0.004863142623217028,446.5532082342804,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8852.090390111058,BUY,SIDEWAYS,0.038859664165029374,0.14182746878547106,,
2024-11-19 15:00:00,BUY,92391.99,0.004147758880746924,383.219697032381,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8890.132539507566,BUY,SIDEWAYS,0.045291431031912036,0.14182746878547106,,
2024-11-19 16:00:00,STOP_LOSS,92553.79,0.0017685645576148486,163.68735266692758,Time-based exit after 73h,8901.640492212795,STOP_LOSS,,,,90521.2,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-19 17:00:00,SELL,92853.76,0.009836584312044996,913.3638389303911,Technical: RSI overbought (60.6) or above BB upper,8922.445208121158,SELL,SIDEWAYS,0.04928356234662541,,,
2024-11-19 19:00:00,BUY,93227.87,0.00671592389884287,626.1112801712162,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8944.712012469332,BUY,STEADY_BULL,0.0423632652680868,0.18437570942111237,,
2024-11-19 20:00:00,BUY,92458.0,0.005523281584212155,510.6715687130874,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8893.719420337573,BUY,STEADY_BULL,0.0420380733112139,0.18437570942111237,,
2024-11-20 03:00:00,STOP_LOSS,92039.99,0.003864723577974752,355.7091194695604,Time-based exit after 73h,8863.723603856015,STOP_LOSS,,,,90024.01,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-20 12:00:00,STOP_LOSS,93531.95,0.004507657748010104,421.6100191039937,Time-based exit after 73h,8965.018566340474,STOP_LOSS,,,,90684.19,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%)
2024-11-20 13:00:00,SELL,94382.88,0.01168688084201112,1103.0414720858346,Technical: RSI overbought (69.7) or above BB upper,9018.955809733958,SELL,STEADY_BULL,0.049095044423910564,,,
