timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type
2024-10-13 03:00:00,BUY,62712.31,0.0034421429647594937,215.86473667031643,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7678.715309856065,BUY
2024-10-13 04:00:00,BUY,62814.0,0.002577427842562762,161.89855250273732,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7690.116495757896,BUY
2024-10-13 05:00:00,BUY,62853.92,0.0019318431432288233,121.423914377053,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7694.69510052535,BUY
2024-10-13 06:00:00,BUY,62867.29,0.0014485742233010161,91.06793578278975,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7696.2543948428465,BUY
2024-10-13 07:00:00,BUY,62843.48,0.0010868422919464726,68.30095183709231,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7693.443030865042,BUY
2024-10-13 08:00:00,BUY,62809.99,0.000815566343472101,51.22571387781923,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7689.452303259367,BUY
2024-10-13 09:00:00,BUY,62830.0,0.0006114799523852367,38.41928540836442,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7691.853049716804,BUY
2024-10-13 10:00:00,BUY,62700.99,0.0004595535741345283,28.814464056273316,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7676.295886802394,BUY
2024-10-14 03:00:00,SELL,64299.99,0.03026209193281308,1945.8522086589617,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),7869.852226804667,SELL
2024-10-14 04:00:00,SELL,64137.99,0.02269656894960981,1455.7123123243846,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7855.14485012532,SELL
2024-10-14 05:00:00,SELL,63941.54,0.01702242671220736,1088.4401785156754,Technical: RSI overbought (66.2) or above BB upper,7841.768627214868,SELL
2024-10-14 06:00:00,SELL,64095.99,0.01276682003415552,818.3019692410319,Technical: RSI overbought (67.9) or above BB upper,7849.655968631969,SELL
2024-10-14 07:00:00,SELL,64620.87,0.00957511502561664,618.7522633054195,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7869.759114130551,SELL
2024-10-14 08:00:00,SELL,64427.99,0.0071813362692124795,462.67906133945894,Technical: RSI overbought (68.6) or above BB upper,7864.218569572128,SELL
2024-10-14 09:00:00,SELL,64822.23,0.00538600220190936,349.13267351267496,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7872.712079604451,SELL
2024-10-14 10:00:00,SELL,64860.18,0.00403950165143202,262.0028042221781,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7873.325275955139,SELL
2024-10-14 11:00:00,SELL,64920.06,0.0030296262385740153,196.6835171857994,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7874.0509320318015,SELL
2024-10-14 12:00:00,SELL,64868.05,0.0022722196789305114,147.39445974384836,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7873.578219449797,SELL
2024-10-14 13:00:00,SELL,65150.01,0.0017041647591978836,111.02635110338971,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7875.500244631811,SELL
2024-10-14 14:00:00,SELL,65922.0,0.0012781235693984127,84.25646194188216,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),7879.44703908917,SELL
2024-10-14 15:00:00,SELL,65870.0,0.0009585926770488095,63.14249963720508,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7879.247651812345,SELL
2024-10-14 16:00:00,SELL,65703.99,0.000718944507786607,47.23752275016616,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7878.770243901394,SELL
2024-10-14 17:00:00,SELL,65640.01,0.0005392083808399553,35.39364351041847,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7878.6322496925695,SELL
2024-10-14 18:00:00,SELL,65769.59,0.00040440628562996646,26.597635599305786,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7878.841861558538,SELL
2024-10-14 19:00:00,SELL,65939.4,0.00030330471422247484,19.999730873001457,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7879.047878252626,SELL
2024-10-14 23:00:00,BUY,66083.99,0.029579965910175903,1954.7621714084055,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7879.179442738515,BUY
2024-10-15 00:00:00,SELL,65929.99,0.007622470013210832,502.54937174629003,Technical: RSI overbought (65.6) or above BB upper,7874.484001210376,SELL
2024-10-15 01:00:00,BUY,65866.48,0.024165690522597788,1591.7089714928766,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7873.031691998759,BUY
2024-10-15 02:00:00,BUY,65759.99,0.01815361785516782,1193.7817286196573,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7868.023137119888,BUY
2024-10-15 03:00:00,BUY,65400.0,0.013690157438298822,895.336296464743,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7844.556570356808,BUY
2024-10-15 04:00:00,BUY,65599.99,0.010236315925483483,671.5022223485572,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7860.331156759189,BUY
2024-10-15 05:00:00,BUY,65363.24,0.007705044406633116,503.62666676141794,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7839.233608604994,BUY
2024-10-15 06:00:00,BUY,65564.98,0.005761002292246005,377.72000007106345,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7858.765719573523,BUY
2024-10-15 07:00:00,BUY,65638.74,0.004315896375422465,283.2900000532976,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7866.331964203813,BUY
2024-10-15 08:00:00,BUY,65754.0,0.003231248289685391,212.4675000399732,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7878.652697447256,BUY
2024-10-15 09:00:00,BUY,65637.99,0.002427719450732417,159.3506250299799,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7865.876935738586,BUY
2024-10-15 10:00:00,BUY,65679.94,0.0018196266435761806,119.51296877248492,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7870.598580342483,BUY
2024-10-15 11:00:00,BUY,65399.69,0.0013705680650682548,89.6347265793637,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7838.545342723121,BUY
2024-10-15 12:00:00,BUY,65802.01,0.0010216412072294263,67.22604493452278,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7885.111588414685,BUY
2024-10-15 13:00:00,SELL,67658.0,0.02919148462794342,1975.037466957396,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),8101.828002633151,SELL
2024-10-15 14:00:00,BUY,65376.0,0.00832383291177559,544.178900440241,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (75%),7901.983098870251,BUY
2024-10-15 15:00:00,BUY,66022.0,0.006181790544518203,408.13417533018077,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7963.933392140212,BUY
2024-10-15 17:00:00,BUY,66808.01,0.004581795378991765,306.10063149763556,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8044.169353730322,BUY
2024-10-15 18:00:00,BUY,66901.15,0.003431562441351557,229.57547362322669,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8054.10384055538,BUY
2024-10-15 19:00:00,BUY,66970.18,0.0025710190000597286,172.18160521742,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8061.703590384507,BUY
2024-10-15 20:00:00,BUY,66469.41,0.0019427914872881375,129.136203913065,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8005.284611674541,BUY
2024-10-15 21:00:00,BUY,66432.0,0.0014579141518364456,96.85215293479875,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8000.997154614856,BUY
2024-10-15 22:00:00,BUY,66747.58,0.001088265892203119,72.63911470109906,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8037.624997744431,BUY
2024-10-15 23:00:00,BUY,67074.14,0.0008122256360770976,54.479336025824296,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8075.882620438362,BUY
2024-10-16 00:00:00,BUY,66874.04,0.0006109919786417604,40.85950201936822,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8052.2776936076425,BUY
2024-10-16 01:00:00,BUY,67375.99,0.0004548300739555169,30.644626514526166,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8111.797239715378,BUY
2024-10-16 10:00:00,SELL,67733.54,0.02975786834513229,2015.6057658697516,Technical: RSI overbought (63.5) or above BB upper,8154.356943022585,SELL
2024-10-16 11:00:00,SELL,67894.72,0.022318401258849218,1515.3016043172152,Technical: RSI overbought (65.0) or above BB upper,8168.74606268219,SELL
2024-10-16 12:00:00,BUY,67832.0,0.01335225723010727,905.7103124326363,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8164.546632301326,BUY
2024-10-16 13:00:00,BUY,67386.0,0.010080472714280076,679.2827343244772,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8128.729504692357,BUY
2024-10-16 14:00:00,BUY,67671.91,0.007528412464541904,509.46205074335796,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8154.57231882251,BUY
2024-10-16 15:00:00,BUY,67749.99,0.0056398021321850894,382.0965380575185,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8162.217627132673,BUY
2024-10-16 16:00:00,BUY,67823.88,0.004225243432595405,286.5724035431389,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8169.869390931865,BUY
2024-10-16 17:00:00,BUY,67942.0,0.0031634232530298513,214.92930265735416,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8182.600528925404,BUY
2024-10-16 18:00:00,BUY,67822.74,0.0023767393796389766,161.19697699301562,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8169.369250288113,BUY
2024-10-16 19:00:00,BUY,67728.0,0.0017850480265881427,120.89773274476173,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8158.633166225874,BUY
2024-10-16 20:00:00,BUY,67630.01,0.0013407258043961743,90.6732995585713,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8147.353870255766,BUY
2024-10-16 21:00:00,BUY,67566.9,0.0010064835691578047,68.00497466892847,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8140.004879372186,BUY
2024-10-16 22:00:00,BUY,67790.01,0.0007523782781813479,51.00373100169635,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8166.209999319106,BUY
2024-10-16 23:00:00,BUY,67620.01,0.0005657023453748716,38.25279825127227,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8146.114947008694,BUY
2024-10-17 00:00:00,BUY,67709.99,0.00042371293642864516,28.6895986884542,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8156.802041887443,BUY
2024-10-18 01:00:00,SELL,68085.5,0.029798901335763305,2028.8730968961124,Technical: RSI overbought (62.4) or above BB upper,8201.561183649812,SELL
2024-10-18 02:00:00,SELL,68103.99,0.022349176001822478,1522.068058936358,Technical: RSI overbought (62.6) or above BB upper,8203.214128706906,SELL
2024-10-18 03:00:00,BUY,67555.4,0.013459360583675892,909.2524879744583,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8166.432525318387,BUY
2024-10-18 04:00:00,BUY,67742.72,0.010066607393102073,681.9393659808437,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8181.513075688905,BUY
2024-10-18 05:00:00,BUY,68000.79,0.007521302686125158,511.45452448563276,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8204.887377797044,BUY
2024-10-18 06:00:00,BUY,68108.0,0.005632097453518304,383.5908933642246,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8215.40412116228,BUY
2024-10-18 07:00:00,BUY,67969.7,0.004232667939143008,287.6931700231685,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8201.058691428623,BUY
2024-10-18 08:00:00,BUY,67922.45,0.003176709284152388,215.76987751737636,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8195.957602026738,BUY
2024-10-18 09:00:00,BUY,67802.0,0.0023867645222564564,161.82740813803227,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8182.571237902312,BUY
2024-10-18 10:00:00,BUY,67874.92,0.0017881502638017724,121.3705561035242,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8190.849337823606,BUY
2024-10-18 11:00:00,BUY,67702.0,0.0013445380797855772,91.02791707764314,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8170.909727171951,BUY
2024-10-18 12:00:00,BUY,67662.0,0.0010089997015789122,68.27093780823236,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8166.24349812351,BUY
2024-10-18 13:00:00,BUY,68196.0,0.0007508241444685065,51.20320335617427,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8229.076461760842,BUY
2024-10-18 14:00:00,BUY,68426.98,0.0005612172642593711,38.4024025171307,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8256.428085513024,BUY
2024-10-18 15:00:00,SELL,68735.35,0.02974419183033371,2044.4774359251285,Technical: RSI overbought (66.8) or above BB upper,8293.116951251906,SELL
2024-10-18 16:00:00,SELL,68787.88,0.022308143872750284,1534.529923741482,Technical: RSI overbought (67.4) or above BB upper,8297.804338442447,SELL
2024-10-18 17:00:00,SELL,68710.14,0.01673110790456271,1149.5967664776106,Technical: RSI overbought (65.5) or above BB upper,8292.601633128445,SELL
2024-10-18 18:00:00,SELL,68892.42,0.012548330928422034,864.4848846198406,Technical: RSI overbought (67.8) or above BB upper,8301.750872174976,SELL
2024-10-18 19:00:00,BUY,68608.01,0.02080040004919052,1427.0740545788635,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8291.04425977692,BUY
2024-10-18 20:00:00,BUY,68432.0,0.015640424668782845,1070.3055409341478,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8280.757286184127,BUY
2024-10-18 21:00:00,BUY,68412.0,0.011733747817643261,802.7291557006108,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8279.275569834062,BUY
2024-10-18 22:00:00,BUY,68205.6,0.008826941875380585,602.046866775458,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8261.562411551833,BUY
2024-10-18 23:00:00,BUY,68428.0,0.006598689864990845,451.53515008159354,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8282.611794752282,BUY
2024-10-19 00:00:00,BUY,68334.2,0.004955810744271465,338.6513625611951,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8273.114995267937,BUY
2024-10-19 01:00:00,BUY,68340.02,0.003716541521657388,253.98852192089635,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8273.733085133365,BUY
2024-10-19 02:00:00,BUY,68459.59,0.0027825377195608717,190.49139144067226,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8286.875926506415,BUY
2024-10-19 03:00:00,BUY,68450.01,0.0020871953646245515,142.8685435805042,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8285.796259672506,BUY
2024-10-19 04:00:00,BUY,68334.01,0.0015680538532039632,107.15140768537815,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8272.480934912788,BUY
2024-10-19 05:00:00,BUY,68390.01,0.0011750774091718018,80.3635557640336,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8278.996833743604,BUY
2024-10-19 06:00:00,BUY,68335.83,0.0008820068011616337,60.272666823025205,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8272.62903593076,BUY
2024-10-19 07:00:00,BUY,68346.54,0.0006614014420813243,45.20450011726891,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8273.897232954047,BUY
2024-10-19 08:00:00,BUY,68409.99,0.0004955909961096571,33.90337508795168,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8281.45246695468,BUY
2024-10-19 09:00:00,BUY,68352.0,0.00037200859252053725,25.427531315963762,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8274.51863669985,BUY
2024-10-20 06:00:00,SELL,68400.01,0.029985355376404343,2050.9986075996108,Technical: RSI overbought (57.3) or above BB upper,8280.277024346335,SELL
2024-10-20 07:00:00,BUY,68378.0,0.0077776521744841245,531.8203003868755,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8278.29709133083,BUY
2024-10-20 08:00:00,BUY,68394.0,0.005831874510778089,398.8652252901566,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8279.860830823689,BUY
2024-10-20 09:00:00,BUY,68434.2,0.004371336538859481,299.1489189676175,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8284.02416765483,BUY
2024-10-20 10:00:00,BUY,68376.05,0.0032812905867728994,224.36168922571312,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8277.747635212934,BUY
2024-10-20 11:00:00,BUY,68420.01,0.0024593867630139906,168.27126691928484,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8282.6367881615,BUY
2024-10-20 12:00:00,BUY,68268.36,0.0018486374975092948,126.20345018946364,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8265.397579104974,BUY
2024-10-20 13:00:00,BUY,68451.85,0.0013827615709743086,94.65258764209773,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8286.595489653348,BUY
2024-10-20 14:00:00,SELL,68637.99,0.0292272514429013,2006.0997922653453,Technical: RSI overbought (63.2) or above BB upper,8308.356931987673,SELL
2024-10-20 15:00:00,SELL,68625.99,0.021920438582175975,1504.3117989360228,Technical: RSI overbought (62.5) or above BB upper,8307.30475093573,SELL
2024-10-20 16:00:00,BUY,68505.47,0.01384695760107792,948.5923385319154,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8299.379197161958,BUY
2024-10-20 17:00:00,BUY,68562.0,0.010376655492823086,711.4442538989365,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8303.879452854297,BUY
2024-10-20 18:00:00,BUY,68604.0,0.007777727106643962,533.5831904242024,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8307.658819865595,BUY
2024-10-20 19:00:00,BUY,68508.29,0.005841444777240124,400.1873928181518,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8298.3019560649,BUY
2024-10-20 20:00:00,SELL,68781.98,0.02590102518107825,1781.5237959844205,Technical: RSI overbought (64.1) or above BB upper,8326.657362392138,SELL
2024-10-20 21:00:00,BUY,68770.0,0.01084079531205059,745.5214936097191,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8325.726479547131,BUY
