timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type,position_size_pct,kelly_multiplier
2025-05-15 03:00:00,SELL,102753.63,0.009550643631600107,981.3633019832937,Trend Reversal,16269.033931707003,SELL,,1.0
2025-05-15 04:00:00,SELL,102891.76,0.0036832118746203627,378.9721522325884,Trend Reversal,16269.862063212182,SELL,,1.0
2025-05-15 05:00:00,SELL,102375.31,0.0014204330343201806,145.41727222276913,Trend Reversal,16268.66798262213,SELL,,1.0
2025-05-15 06:00:00,BUY,102247.4,0.09720115543833996,9938.565420566121,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),16268.553930356242,BUY,0.6143493552168817,1.0
2025-05-15 07:00:00,SELL,101779.99,0.06026325808543687,6133.593805303184,Trend Reversal,16222.704367363262,SELL,,1.0
2025-05-15 08:00:00,SELL,102274.65,0.02324056433738019,2376.920583408041,Trend Reversal,16241.417136339913,SELL,,1.0
2025-05-15 09:00:00,SELL,101823.39,0.008962738621834216,912.6164301590878,Trend Reversal,16234.833707227235,SELL,,1.0
2025-05-15 10:00:00,SELL,101804.74,0.0034564859285329225,351.88665126795274,Trend Reversal,16234.728777577648,SELL,,1.0
2025-05-15 11:00:00,SELL,102371.61,0.001332996027022497,136.46094940989653,Trend Reversal,16235.958754383877,SELL,,1.0
2025-05-15 12:00:00,BUY,102560.0,0.0967426339601792,9921.924538955978,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),16236.11639399547,BUY,0.6143493552168817,1.0
2025-05-15 13:00:00,SELL,102133.49,0.05994784557273346,6122.682686324317,Trend Reversal,16194.49780125486,SELL,,1.0
2025-05-15 14:00:00,SELL,101987.65,0.02311892529848346,2357.8448617178765,Trend Reversal,16189.009614383824,SELL,,1.0
2025-05-15 15:00:00,BUY,103251.35,0.07051632251586823,7280.905496798791,Markov Aggressive: UP-NEUTRAL→FLAT-NEUTRAL (75%),16207.349232248042,BUY,0.495,1.0
2025-05-15 16:00:00,BUY,103846.27,0.043943645059405144,4563.383629623153,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),16257.934660131083,BUY,0.6143493552168817,1.0
2025-05-15 17:00:00,BUY,103968.24,0.016927013856894137,1759.8718391568955,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),16273.665448565127,BUY,0.6143493552168817,1.0
