timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type,borrowed_amount,leverage,loan_repayment
2024-10-14 14:00:00,SELL,65922.0,0.0012781235693984127,84.25646194188216,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),7879.44703908917,SELL,,1.0,0.0
2024-10-14 15:00:00,SELL,65870.0,0.0009585926770488095,63.14249963720508,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7879.247651812345,SELL,,1.0,0.0
2024-10-14 16:00:00,SELL,65703.99,0.000718944507786607,47.23752275016616,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7878.770243901394,SELL,,1.0,0.0
2024-10-14 17:00:00,SELL,65640.01,0.0005392083808399553,35.39364351041847,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7878.6322496925695,SELL,,1.0,0.0
2024-10-14 18:00:00,SELL,65769.59,0.00040440628562996646,26.597635599305786,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7878.841861558538,SELL,,1.0,0.0
2024-10-14 19:00:00,SELL,65939.4,0.00030330471422247484,19.999730873001457,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),7879.047878252626,SELL,,1.0,0.0
2024-10-14 23:00:00,BUY,66083.99,0.029579965910175903,1954.7621714084055,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7879.179442738515,SPOT BUY,0.0,1.0,
2024-10-15 00:00:00,SELL,65929.99,0.007622470013210832,502.54937174629003,Technical: RSI overbought (65.6) or above BB upper,7874.484001210376,SELL,,1.0,0.0
2024-10-15 01:00:00,BUY,65866.48,0.024165690522597788,1591.7089714928766,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7873.031691998759,SPOT BUY,0.0,1.0,
2024-10-15 02:00:00,BUY,65759.99,0.01815361785516782,1193.7817286196573,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7868.023137119888,SPOT BUY,0.0,1.0,
2024-10-15 03:00:00,BUY,65400.0,0.013690157438298822,895.336296464743,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7844.556570356808,SPOT BUY,0.0,1.0,
2024-10-15 04:00:00,BUY,65599.99,0.010236315925483483,671.5022223485572,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7860.331156759189,SPOT BUY,0.0,1.0,
2024-10-15 05:00:00,BUY,65363.24,0.007705044406633116,503.62666676141794,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7839.233608604994,SPOT BUY,0.0,1.0,
2024-10-15 06:00:00,BUY,65564.98,0.005761002292246005,377.72000007106345,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7858.765719573523,SPOT BUY,0.0,1.0,
2024-10-15 07:00:00,BUY,65638.74,0.004315896375422465,283.2900000532976,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7866.331964203813,SPOT BUY,0.0,1.0,
2024-10-15 08:00:00,BUY,65754.0,0.003231248289685391,212.4675000399732,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7878.652697447256,SPOT BUY,0.0,1.0,
2024-10-15 09:00:00,BUY,65637.99,0.002427719450732417,159.3506250299799,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7865.876935738586,SPOT BUY,0.0,1.0,
2024-10-15 10:00:00,BUY,65679.94,0.0018196266435761806,119.51296877248492,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7870.598580342483,SPOT BUY,0.0,1.0,
2024-10-15 11:00:00,BUY,65399.69,0.0013705680650682548,89.6347265793637,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7838.545342723121,SPOT BUY,0.0,1.0,
2024-10-15 12:00:00,BUY,65802.01,0.0010216412072294263,67.22604493452278,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7885.111588414685,SPOT BUY,0.0,1.0,
2024-10-15 13:00:00,SELL,67658.0,0.02919148462794342,1975.037466957396,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),8101.828002633151,SELL,,1.0,0.0
2024-10-15 14:00:00,BUY,65376.0,0.00832383291177559,544.178900440241,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (75%),7901.983098870251,SPOT BUY,0.0,1.0,
2024-10-15 15:00:00,BUY,66022.0,0.006181790544518203,408.13417533018077,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),7963.933392140212,SPOT BUY,0.0,1.0,
2024-10-15 17:00:00,BUY,66808.01,0.004581795378991765,306.10063149763556,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8044.169353730322,SPOT BUY,0.0,1.0,
2024-10-15 18:00:00,BUY,66901.15,0.003431562441351557,229.57547362322669,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8054.10384055538,SPOT BUY,0.0,1.0,
2024-10-15 19:00:00,BUY,66970.18,0.0025710190000597286,172.18160521742,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8061.703590384507,SPOT BUY,0.0,1.0,
2024-10-15 20:00:00,BUY,66469.41,0.0019427914872881375,129.136203913065,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8005.284611674541,SPOT BUY,0.0,1.0,
2024-10-15 21:00:00,BUY,66432.0,0.0014579141518364456,96.85215293479875,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8000.997154614856,SPOT BUY,0.0,1.0,
2024-10-15 22:00:00,BUY,66747.58,0.001088265892203119,72.63911470109906,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8037.624997744431,SPOT BUY,0.0,1.0,
2024-10-15 23:00:00,BUY,67074.14,0.0008122256360770976,54.479336025824296,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8075.882620438362,SPOT BUY,0.0,1.0,
2024-10-16 00:00:00,BUY,66874.04,0.0006109919786417604,40.85950201936822,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8052.2776936076425,SPOT BUY,0.0,1.0,
2024-10-16 01:00:00,BUY,67375.99,0.0004548300739555169,30.644626514526166,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8111.797239715378,SPOT BUY,0.0,1.0,
2024-10-16 10:00:00,SELL,67733.54,0.02975786834513229,2015.6057658697516,Technical: RSI overbought (63.5) or above BB upper,8154.356943022585,SELL,,1.0,0.0
2024-10-16 11:00:00,SELL,67894.72,0.022318401258849218,1515.3016043172152,Technical: RSI overbought (65.0) or above BB upper,8168.74606268219,SELL,,1.0,0.0
2024-10-16 12:00:00,BUY,67832.0,0.01335225723010727,905.7103124326363,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8164.546632301326,SPOT BUY,0.0,1.0,
2024-10-16 13:00:00,BUY,67386.0,0.010080472714280076,679.2827343244772,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8128.729504692357,SPOT BUY,0.0,1.0,
2024-10-16 14:00:00,BUY,67671.91,0.007528412464541904,509.46205074335796,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8154.57231882251,SPOT BUY,0.0,1.0,
2024-10-16 15:00:00,BUY,67749.99,0.0056398021321850894,382.0965380575185,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8162.217627132673,SPOT BUY,0.0,1.0,
2024-10-16 16:00:00,BUY,67823.88,0.004225243432595405,286.5724035431389,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8169.869390931865,SPOT BUY,0.0,1.0,
2024-10-16 17:00:00,BUY,67942.0,0.0031634232530298513,214.92930265735416,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8182.600528925404,SPOT BUY,0.0,1.0,
2024-10-16 18:00:00,BUY,67822.74,0.0023767393796389766,161.19697699301562,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8169.369250288113,SPOT BUY,0.0,1.0,
2024-10-16 19:00:00,BUY,67728.0,0.0017850480265881427,120.89773274476173,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8158.633166225874,SPOT BUY,0.0,1.0,
2024-10-16 20:00:00,BUY,67630.01,0.0013407258043961743,90.6732995585713,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8147.353870255766,SPOT BUY,0.0,1.0,
2024-10-16 21:00:00,BUY,67566.9,0.0010064835691578047,68.00497466892847,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8140.004879372186,SPOT BUY,0.0,1.0,
2024-10-16 22:00:00,BUY,67790.01,0.0007523782781813479,51.00373100169635,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8166.209999319106,SPOT BUY,0.0,1.0,
2024-10-16 23:00:00,BUY,67620.01,0.0005657023453748716,38.25279825127227,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8146.114947008694,SPOT BUY,0.0,1.0,
2024-10-17 00:00:00,BUY,67709.99,0.00042371293642864516,28.6895986884542,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8156.802041887443,SPOT BUY,0.0,1.0,
2024-10-18 01:00:00,SELL,68085.5,0.029798901335763305,2028.8730968961124,Technical: RSI overbought (62.4) or above BB upper,8201.561183649812,SELL,,1.0,0.0
2024-10-18 02:00:00,SELL,68103.99,0.022349176001822478,1522.068058936358,Technical: RSI overbought (62.6) or above BB upper,8203.214128706906,SELL,,1.0,0.0
2024-10-18 03:00:00,BUY,67555.4,0.013459360583675892,909.2524879744583,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8166.432525318387,SPOT BUY,0.0,1.0,
2024-10-18 04:00:00,BUY,67742.72,0.010066607393102073,681.9393659808437,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8181.513075688905,SPOT BUY,0.0,1.0,
2024-10-18 05:00:00,BUY,68000.79,0.007521302686125158,511.45452448563276,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8204.887377797044,SPOT BUY,0.0,1.0,
2024-10-18 06:00:00,BUY,68108.0,0.005632097453518304,383.5908933642246,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8215.40412116228,SPOT BUY,0.0,1.0,
2024-10-18 07:00:00,BUY,67969.7,0.004232667939143008,287.6931700231685,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8201.058691428623,SPOT BUY,0.0,1.0,
2024-10-18 08:00:00,BUY,67922.45,0.003176709284152388,215.76987751737636,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8195.957602026738,SPOT BUY,0.0,1.0,
2024-10-18 09:00:00,BUY,67802.0,0.0023867645222564564,161.82740813803227,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8182.571237902312,SPOT BUY,0.0,1.0,
2024-10-18 10:00:00,BUY,67874.92,0.0017881502638017724,121.3705561035242,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8190.849337823606,SPOT BUY,0.0,1.0,
2024-10-18 11:00:00,BUY,67702.0,0.0013445380797855772,91.02791707764315,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8170.909727171951,SPOT BUY,0.0,1.0,
2024-10-18 12:00:00,BUY,67662.0,0.0010089997015789122,68.27093780823236,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8166.24349812351,SPOT BUY,0.0,1.0,
2024-10-18 13:00:00,BUY,68196.0,0.0007508241444685065,51.20320335617427,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8229.076461760842,SPOT BUY,0.0,1.0,
2024-10-18 14:00:00,BUY,68426.98,0.0005612172642593711,38.4024025171307,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8256.428085513024,SPOT BUY,0.0,1.0,
2024-10-18 15:00:00,SELL,68735.35,0.02974419183033371,2044.4774359251285,Technical: RSI overbought (66.8) or above BB upper,8293.116951251906,SELL,,1.0,0.0
2024-10-18 16:00:00,SELL,68787.88,0.022308143872750284,1534.529923741482,Technical: RSI overbought (67.4) or above BB upper,8297.804338442447,SELL,,1.0,0.0
2024-10-18 17:00:00,SELL,68710.14,0.01673110790456271,1149.5967664776106,Technical: RSI overbought (65.5) or above BB upper,8292.601633128445,SELL,,1.0,0.0
2024-10-18 18:00:00,SELL,68892.42,0.012548330928422034,864.4848846198406,Technical: RSI overbought (67.8) or above BB upper,8301.750872174976,SELL,,1.0,0.0
2024-10-18 19:00:00,BUY,68608.01,0.02080040004919052,1427.0740545788635,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8291.04425977692,SPOT BUY,0.0,1.0,
2024-10-18 20:00:00,BUY,68432.0,0.015640424668782845,1070.3055409341478,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8280.757286184127,SPOT BUY,0.0,1.0,
2024-10-18 21:00:00,BUY,68412.0,0.011733747817643261,802.7291557006108,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8279.275569834062,SPOT BUY,0.0,1.0,
2024-10-18 22:00:00,BUY,68205.6,0.008826941875380585,602.046866775458,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8261.562411551833,SPOT BUY,0.0,1.0,
2024-10-18 23:00:00,BUY,68428.0,0.006598689864990845,451.53515008159354,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8282.611794752282,SPOT BUY,0.0,1.0,
2024-10-19 00:00:00,BUY,68334.2,0.004955810744271465,338.6513625611951,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8273.114995267937,SPOT BUY,0.0,1.0,
2024-10-19 01:00:00,BUY,68340.02,0.003716541521657388,253.98852192089635,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8273.733085133365,SPOT BUY,0.0,1.0,
2024-10-19 02:00:00,BUY,68459.59,0.0027825377195608717,190.49139144067226,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8286.875926506415,SPOT BUY,0.0,1.0,
2024-10-19 03:00:00,BUY,68450.01,0.0020871953646245515,142.8685435805042,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),8285.796259672506,SPOT BUY,0.0,1.0,
