timestamp,portfolio_value,btc_price,position,btc_holdings,cash_balance,active_positions,market_regime,portfolio_heat,position_size_pct,stop_losses_today,daily_return,running_max,drawdown
2025-03-27 18:00:00,8495.929441713637,87206.52,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.020382016419263335,0.13931116389548692,0,0.002435732584741057,8521.06645269085,-0.00294998415007953
2025-03-27 19:00:00,8485.651640994422,87060.41,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.019882825003640157,0.13931116389548692,0,-0.0012097323535613658,8521.06645269085,-0.00415614781237205
2025-03-27 20:00:00,8503.037591482147,87307.57,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.02072655240172222,0.13931116389548692,0,0.002048864509560211,8521.06645269085,-0.0021157986865610163
2025-03-27 21:00:00,8521.4048253867,87568.68,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.021614160940161043,0.13931116389548692,0,0.0021600791137219577,8521.4048253867,0.0
2025-03-27 22:00:00,8506.072184070108,87350.71,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.020873465406447154,0.13931116389548692,0,-0.001799309108154734,8521.4048253867,-0.0017993091081547755
2025-03-27 23:00:00,8497.722482164892,87232.01,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.02046898044944171,0.13931116389548692,0,-0.0009816166292184736,8521.4048253867,-0.0027791595056315455
2025-03-28 00:00:00,8506.304315631078,87354.01,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.02088469922031235,0.13931116389548692,0,0.001009898062003911,8521.4048253867,-0.001772068111426377
2025-03-28 01:00:00,8497.601492381598,87230.29,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.020463113493780192,0.13931116389548692,0,-0.0010231027396335746,8521.4048253867,-0.002793357843320384
2025-03-28 02:00:00,8480.541932937178,86987.77,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.019634196856100124,0.13931116389548692,0,-0.0020075734852610383,8521.4048253867,-0.00479532345744037
2025-03-28 03:00:00,8466.430444317084,86787.16,Mixed: 0.0703 BTC + $2361.57 cash,0.07034289726381523,2361.570164618789,5,SIDEWAYS,0.018946001257687656,0.13931116389548692,0,-0.0016639842986079234,8521.4048253867,-0.006451328413108413
2025-03-28 04:00:00,8432.540643273323,86305.38,Mixed: 0.0742 BTC + $2032.58 cash,0.0741548622682437,2032.5770763648889,6,SIDEWAYS,0.01728383966539887,0.13931116389548692,0,-0.004002844087204194,8521.4048253867,-0.01042834883851963
2025-03-28 05:00:00,8414.27185140492,86059.02,Mixed: 0.0742 BTC + $2032.58 cash,0.0741548622682437,2032.5770763648889,6,SIDEWAYS,0.01866490238257543,0.13931116389548692,0,-0.0021664635418007228,8521.4048253867,-0.01257221974276048
2025-03-28 06:00:00,8389.077736949283,85719.27,Mixed: 0.0742 BTC + $2032.58 cash,0.0741548622682437,2032.5770763648889,6,SIDEWAYS,0.017334377167831767,0.13931116389548692,0,-0.002994212084011738,8521.4048253867,-0.01552878793449563
2025-03-28 07:00:00,8351.534613280117,85212.99,Mixed: 0.0742 BTC + $2032.58 cash,0.0741548622682437,2032.5770763648889,6,SIDEWAYS,0.015336794923306493,0.13931116389548692,0,-0.004475238500152301,8521.4048253867,-0.01993453140502274
2025-03-28 08:00:00,8351.599869558911,85213.87,Mixed: 0.0742 BTC + $2032.58 cash,0.0741548622682437,2032.5770763648889,6,STEADY_BEAR,0.015340282639275327,0.13931116389548692,0,7.813687162405714e-06,8521.4048253867,-0.01992687348005242
2025-03-28 09:00:00,8346.715288781303,85148.0,Mixed: 0.0742 BTC + $2032.58 cash,0.0741548622682437,2032.5770763648889,6,STEADY_BEAR,0.01507906843648749,0.13931116389548692,0,-0.000584867672529743,8521.4048253867,-0.020500086568469106
2025-03-28 10:00:00,8331.40156817429,84941.49,Mixed: 0.0742 BTC + $2032.58 cash,0.0741548622682437,2032.5770763648889,6,STEADY_BEAR,0.014258146575147741,0.13931116389548692,0,-0.0018347002476046814,8521.4048253867,-0.02229717530217075
2025-03-28 11:00:00,8354.669139308193,85255.26,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.015504262643694255,0.13931116389548692,0,0.002792755929900803,8521.4048253867,-0.019566689940815143
2025-03-28 12:00:00,8337.082818889776,85028.27,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,SIDEWAYS,0.016552215411403254,0.13931116389548692,0,-0.00210496910472191,8521.4048253867,-0.021630471767729927
2025-03-28 13:00:00,8334.427709850877,84994.0,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,SIDEWAYS,0.0164030526211585,0.13931116389548692,0,-0.00031846979292116107,8521.4048253867,-0.02194205290878644
2025-03-28 14:00:00,8270.743056250558,84172.01,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,SIDEWAYS,0.012796581033437972,0.13931116389548692,0,-0.007641154955972285,8521.4048253867,-0.029415545238430513
2025-03-28 15:00:00,8261.380058662267,84051.16,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,SIDEWAYS,0.012261664750951726,0.13931116389548692,0,-0.001132062442831483,8521.4048253867,-0.03051430744726215
2025-03-28 16:00:00,8241.51283920372,83794.73,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,SIDEWAYS,0.01112260741663483,0.13931116389548692,0,-0.002404830587320106,8521.4048253867,-0.03284575629468214
2025-03-28 17:00:00,8258.071050577899,84008.45,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.012072328118588875,0.13931116389548692,0,0.002009122802723029,8521.4048253867,-0.030902624649903482
2025-03-28 18:00:00,8248.119233943924,83880.0,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,SIDEWAYS,0.011501984145009574,0.13931116389548692,0,-0.0012051018419463322,8521.4048253867,-0.03207048568196322
2025-03-28 19:00:00,8241.202934442834,83790.73,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.011104795988732534,0.13931116389548692,0,-0.0008385304946402217,8521.4048253867,-0.032882124096381145
2025-03-28 20:00:00,8241.488046822851,83794.41,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.011121182551697254,0.13931116389548692,0,3.459596642452212e-05,8521.4048253867,-0.032848665718817865
2025-03-28 21:00:00,8261.467606757218,84052.29,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.012266672066162462,0.13931116389548692,0,0.0024242660816657935,8521.4048253867,-0.030504033543282145
2025-03-28 22:00:00,8294.632064743511,84480.35,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.014155909797300872,0.13931116389548692,0,0.004014354296949296,8521.4048253867,-0.026612133244461614
2025-03-28 23:00:00,8290.295722376803,84424.38,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,SIDEWAYS,0.0139097458472676,0.13931116389548692,0,-0.0005227889956855858,8521.4048253867,-0.027121009709735286
2025-03-29 00:00:00,8288.165901907609,84396.89,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.013788746625885383,0.13931116389548692,0,-0.00025690524687138616,8521.4048253867,-0.027370947426911773
2025-03-29 01:00:00,8279.256914794018,84281.9,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.013281934995165084,0.13931116389548692,0,-0.0010749045348550368,8521.4048253867,-0.028416430806254316
2025-03-29 02:00:00,8245.903414903583,83851.4,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.011374806976044082,0.13931116389548692,0,-0.004028562011505588,8521.4048253867,-0.03233051546411127
2025-03-29 03:00:00,8270.300667204392,84166.3,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.012771334219780292,0.13931116389548692,0,0.0029587118685763247,8521.4048253867,-0.029467460275355857
2025-03-29 04:00:00,8263.069039609101,84072.96,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.012358247331330324,0.13931116389548692,0,-0.0008744092731679531,8521.4048253867,-0.03031610292800235
2025-03-29 05:00:00,8258.395675814929,84012.64,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.012090909415153693,0.13931116389548692,0,-0.0005655724007351814,8521.4048253867,-0.03086452937762363
2025-03-29 06:00:00,8240.93564158657,83787.28,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.011089432556182763,0.13931116389548692,0,-0.002114216236876576,8521.4048253867,-0.03291349132534649
2025-03-29 07:00:00,8236.638812076875,83731.82,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.010842322957864962,0.13931116389548692,0,-0.0005214006875640109,8521.4048253867,-0.03341773089590337
2025-03-29 08:00:00,8252.376550596604,83934.95,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.011746141619458075,0.13931116389548692,0,0.0019106991187538558,8521.4048253867,-0.03157088300612311
2025-03-29 09:00:00,8222.149214981615,83544.8,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.010007125871510661,0.13931116389548692,0,-0.003662864319103787,8521.4048253867,-0.03511810746434116
2025-03-29 10:00:00,8174.34718037674,82927.81,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.007230764546571836,0.13931116389548692,0,-0.005813812587805445,8521.4048253867,-0.040727749956910565
2025-03-29 11:00:00,8125.207906728638,82293.56,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.0043426846179117845,0.13931116389548692,0,-0.006011400367978648,8521.4048253867,-0.04649431951381131
2025-03-29 12:00:00,8138.312229542733,82462.7,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.005116279860108086,0.13931116389548692,0,0.0016127984618390379,8521.4048253867,-0.0449565070189683
2025-03-29 13:00:00,8168.469836586523,82851.95,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.006887162815163189,0.13931116389548692,0,0.003705634066768271,8521.4048253867,-0.04141746531613241
2025-03-29 14:00:00,8141.5127709607905,82504.01,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.0053048409296042355,0.13931116389548692,0,-0.0033001365206727362,8521.4048253867,-0.044580918546921686
2025-03-29 15:00:00,8134.556958602688,82414.23,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.004894847513972732,0.13931116389548692,0,-0.0008543636242779318,8521.4048253867,-0.045397193856056194
2025-03-29 16:00:00,8117.837596752849,82198.43,Mixed: 0.0775 BTC + $1749.42 cash,0.07747619022168233,1749.4163981492102,7,STEADY_BEAR,0.0039064913589712275,0.13931116389548692,0,-0.002055350025197966,8521.4048253867,-0.04735923675771823
2025-03-29 17:00:00,8128.234901480599,82332.63,Mixed: 0.0804 BTC + $1505.70 cash,0.08043629528044234,1505.7031635851931,8,STEADY_BEAR,0.004521600534121171,0.13931116389548692,0,0.0012807973310415832,8521.4048253867,-0.04613909701071616
2025-03-29 18:00:00,8129.120505091636,82343.64,Mixed: 0.0804 BTC + $1505.70 cash,0.08043629528044234,1505.7031635851931,8,STEADY_BEAR,0.0063748023717777715,0.13931116389548692,0,0.00010895398838384196,8521.4048253867,-0.046035170060972026
2025-03-29 19:00:00,8162.482262922153,82758.4,Mixed: 0.0804 BTC + $1505.70 cash,0.08043629528044234,1505.7031635851931,8,STEADY_BEAR,0.008407624933750631,0.13931116389548692,0,0.004103981212927099,8521.4048253867,-0.042120116321109055
2025-03-29 20:00:00,8142.595997639969,82511.17,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.007197906079645271,0.13931116389548692,1,-0.0024363011938802748,8521.4048253867,-0.04445380022530981
2025-03-29 21:00:00,8143.143989008914,82518.74,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.006103114602429766,0.13931116389548692,0,6.729934398119752e-05,8521.4048253867,-0.04438949259292124
2025-03-29 22:00:00,8133.806418773753,82389.75,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.005595158506385733,0.13931116389548692,0,-0.001146678757954489,8521.4048253867,-0.04548527086264306
2025-03-29 23:00:00,8152.540195044451,82648.54,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.006613085872096262,0.13931116389548692,0,0.0023031991795943174,8521.4048253867,-0.04328683332158324
2025-03-30 00:00:00,8163.484820549173,82799.73,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.007205616234104794,0.13931116389548692,0,0.0013424804101394017,8521.4048253867,-0.04200246463719501
2025-03-30 01:00:00,8173.720749157995,82941.13,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.00775834250126186,0.13931116389548692,0,0.0012538675374340613,8521.4048253867,-0.04080126262666177
2025-03-30 02:00:00,8201.871000629792,83330.0,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.009271303698235117,0.13931116389548692,0,0.003443994765137681,8521.4048253867,-0.03749778719642139
2025-03-30 03:00:00,8184.41128619442,83088.81,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.008334140992000518,0.13931116389548692,0,-0.0021287477496330087,8521.4048253867,-0.03954671161594382
2025-03-30 04:00:00,8185.931473611572,83109.81,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.008415897027711332,0.13931116389548692,0,0.00018574181623987052,8521.4048253867,-0.039368315277745834
2025-03-30 05:00:00,8174.963683346208,82958.3,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.007825365020376113,0.13931116389548692,0,-0.00133983411670624,8521.4048253867,-0.04065540238252567
2025-03-30 06:00:00,8190.877873907475,83178.14,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,STEADY_BEAR,0.00868170557726143,0.13931116389548692,0,0.0019466986249354612,8521.4048253867,-0.03878784757350453
2025-03-30 07:00:00,8183.526681897392,83076.59,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,SIDEWAYS,0.008286552785456727,0.13931116389548692,0,-0.0008974852419055823,8521.4048253867,-0.039650521294647585
2025-03-30 08:00:00,8205.35222981507,83378.09,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,SIDEWAYS,0.009457684293421545,0.13931116389548692,0,0.002667010051541352,8521.4048253867,-0.03708925958194795
2025-03-30 09:00:00,8214.345224235676,83502.32,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,SIDEWAYS,0.009938426647568502,0.13931116389548692,0,0.0010959912711523412,8521.4048253867,-0.03603391781555102
2025-03-30 10:00:00,8186.732105651272,83120.87,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,SIDEWAYS,0.00845894300015171,0.13931116389548692,0,-0.0033615726915072752,8521.4048253867,-0.039274359872961566
2025-03-30 11:00:00,8186.072633871736,83111.76,Mixed: 0.0724 BTC + $2169.62 cash,0.07238987700722088,2169.622549618076,7,SIDEWAYS,0.00842348711889169,0.13931116389548692,0,-8.055372656945448e-05,8521.4048253867,-0.039351749903484626
2025-03-30 12:00:00,8183.249428668454,83072.76,Mixed: 0.0655 BTC + $2742.45 cash,0.06549439109236652,2742.449596106153,6,SIDEWAYS,0.008271635542516117,0.13931116389548692,1,-0.00034487908054958716,8521.4048253867,-0.039683057388709475
2025-03-30 13:00:00,8157.422370485091,82678.42,Mixed: 0.0650 BTC + $2783.61 cash,0.06499653581919354,2783.611483480763,6,SIDEWAYS,0.00592375717414539,0.13931116389548692,1,-0.003156088349559938,8521.4048253867,-0.042713902503169934
2025-03-30 14:00:00,8165.537837947475,82803.28,Mixed: 0.0653 BTC + $2762.22 cash,0.06525483436101887,2762.2235169984087,6,SIDEWAYS,0.008794058283782451,0.13931116389548692,1,0.0009948568424931192,8521.4048253867,-0.041761539878851624
2025-03-30 15:00:00,8160.727904106725,82729.57,Mixed: 0.0653 BTC + $2762.22 cash,0.06525483436101887,2762.2235169984087,6,SIDEWAYS,0.010848003716239523,0.13931116389548692,0,-0.0005890529119094712,8521.4048253867,-0.042325993034089654
2025-03-30 16:00:00,8131.652960108829,82284.01,Mixed: 0.0661 BTC + $2688.67 cash,0.06614876714162508,2688.667143139679,6,SIDEWAYS,0.009498478208278049,0.13931116389548692,1,-0.003562788067381195,8521.4048253867,-0.04573798255854895
2025-03-30 17:00:00,8140.352845963295,82415.53,Mixed: 0.0661 BTC + $2688.67 cash,0.06614876714162508,2688.667143139679,6,SIDEWAYS,0.01283449584567037,0.13931116389548692,0,0.0010698791373839889,8521.4048253867,-0.044717037534490446
2025-03-30 18:00:00,8161.1314966978225,82729.65,Mixed: 0.0661 BTC + $2688.67 cash,0.06614876714162508,2688.667143139679,6,SIDEWAYS,0.013811451658062591,0.13931116389548692,0,0.00255254914961478,8521.4048253867,-0.0422786308210077
2025-03-30 19:00:00,8149.169153647931,82548.81,Mixed: 0.0661 BTC + $2688.67 cash,0.06614876714162508,2688.667143139679,6,SIDEWAYS,0.01324962320725776,0.13931116389548692,0,-0.0014657701636999754,8521.4048253867,-0.04368243022908811
2025-03-30 20:00:00,8149.560754349409,82554.73,Mixed: 0.0661 BTC + $2688.67 cash,0.06614876714162508,2688.667143139679,6,SIDEWAYS,0.013268041404098123,0.13931116389548692,0,4.8054064665237206e-05,8521.4048253867,-0.04363647528274979
2025-03-30 21:00:00,8128.588287727157,82237.68,Mixed: 0.0661 BTC + $2688.67 cash,0.06614876714162508,2688.667143139679,6,SIDEWAYS,0.01227914370507837,0.13931116389548692,0,-0.0025734474844008037,8521.4048253867,-0.04609762658960607
2025-03-30 22:00:00,8141.839208760968,82438.0,Mixed: 0.0707 BTC + $2314.11 cash,0.07069231925398034,2314.1057941013364,7,SIDEWAYS,0.01290454618749691,0.13931116389548692,0,0.0016301626512216227,8521.4048253867,-0.04454261056756068
