timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type,position_size_pct,kelly_multiplier
2025-03-27 04:00:00,BUY,87521.61,0.001233076427176557,107.92083415954002,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7675.731330737811,BUY,0.724418052256532,1.0
2025-03-27 11:00:00,SELL,86943.52,0.06319236250998739,5494.166433734339,Trend Reversal,7625.303442131769,SELL,,1.0
2025-03-27 12:00:00,SELL,86761.05,0.01741467434301363,1510.9154314079226,Trend Reversal,7620.916947872726,SELL,,1.0
2025-03-27 13:00:00,SELL,86383.83,0.004799169874765894,414.5706746028983,Trend Reversal,7618.417917299813,SELL,,1.0
2025-03-27 14:00:00,BUY,87297.33,0.041849390454319416,3653.340048789572,Markov Aggressive: UP-NEUTRAL→FLAT-NEUTRAL (74%),7620.08568736927,BUY,0.4896774193548387,1.0
2025-03-27 15:00:00,SELL,86974.07,0.021386701895477363,1860.088507726381,Trend Reversal,7605.967280063823,SELL,,1.0
2025-03-27 16:00:00,SELL,86835.24,0.010914116902788769,947.7299606417195,Trend Reversal,7602.872984125875,SELL,,1.0
2025-03-27 17:00:00,SELL,86913.05,0.00556972030329414,484.0813792062188,Trend Reversal,7603.758015617363,SELL,,1.0
2025-03-27 18:00:00,BUY,87206.52,0.04990030222517684,4351.631704005929,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7605.461475092421,BUY,0.6129691211401426,1.0
2025-03-27 19:00:00,BUY,87060.41,0.019345369989365244,1684.2158428758337,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7597.322440036659,BUY,0.6129691211401426,1.0
2025-03-27 20:00:00,BUY,87307.57,0.007466059791355199,651.8435378579295,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7615.871851431928,BUY,0.6129691211401426,1.0
2025-03-27 21:00:00,BUY,87568.68,0.0028809795618281926,252.2835773362732,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7637.417676213007,BUY,0.6129691211401426,1.0
2025-03-27 22:00:00,BUY,87350.71,0.0013210486893568216,115.39454095988782,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7618.803636455996,BUY,0.724418052256532,1.0
2025-03-28 03:00:00,SELL,86787.16,0.06282030493501135,5451.99585564362,Trend Reversal,7569.933536192966,SELL,,1.0
2025-03-28 04:00:00,SELL,86305.38,0.017312141991829025,1494.130993218761,Trend Reversal,7558.419958165966,SELL,,1.0
2025-03-28 05:00:00,SELL,86059.02,0.004770913809719724,410.58016696894595,Trend Reversal,7556.797466398261,SELL,,1.0
2025-03-28 06:00:00,SELL,85719.27,0.0013147777201987713,112.70178638770294,Trend Reversal,7556.180839398084,SELL,,1.0
2025-03-28 11:00:00,BUY,85255.26,0.05401924987659951,4605.425193234459,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7555.948757548276,BUY,0.6129691211401426,1.0
2025-03-28 12:00:00,SELL,85028.27,0.03341871820264765,2841.5357943886393,Trend Reversal,7543.573395424473,SELL,,1.0
2025-03-28 13:00:00,SELL,84994.0,0.012934075876340635,1099.3188450336959,Trend Reversal,7542.850274528174,SELL,,1.0
2025-03-28 14:00:00,SELL,84172.01,0.005005886753660197,421.3555498879536,Trend Reversal,7536.137393388276,SELL,,1.0
2025-03-28 15:00:00,SELL,84051.16,0.0019374327497420245,162.84347003780687,Trend Reversal,7535.755418604014,SELL,,1.0
2025-03-28 16:00:00,SELL,83794.73,0.0007498462998645261,62.833168238647,Trend Reversal,7535.441727293894,SELL,,1.0
2025-03-28 21:00:00,BUY,84052.29,0.06460347623706283,5430.0701196857135,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7535.563670522186,BUY,0.724418052256532,1.0
2025-03-28 22:00:00,BUY,84480.35,0.01771334162283413,1496.4292999665952,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7563.420501970935,BUY,0.724418052256532,1.0
2025-03-28 23:00:00,BUY,84424.38,0.004884713410334652,412.38890114518864,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7558.786730364524,BUY,0.724418052256532,1.0
2025-03-29 00:00:00,BUY,84396.89,0.0013465773040378566,113.64693660537954,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7556.376544975039,BUY,0.724418052256532,1.0
2025-03-29 01:00:00,SELL,84281.9,0.06448882813908156,5435.2409643352585,Trend Reversal,7546.139955308874,SELL,,1.0
2025-03-29 02:00:00,SELL,83851.4,0.017771956866261866,1490.20346397567,Trend Reversal,7535.5786124391125,SELL,,1.0
2025-03-29 03:00:00,SELL,84166.3,0.004897630488417345,412.2154369772808,Trend Reversal,7537.707581804244,SELL,,1.0
2025-03-29 04:00:00,SELL,84072.96,0.0013496985493258442,113.47315214952974,Trend Reversal,7537.533675504972,SELL,,1.0
2025-03-29 05:00:00,BUY,84012.64,0.0646218748957463,5429.054311741372,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7537.502704192133,BUY,0.724418052256532,1.0
2025-03-29 06:00:00,SELL,83787.28,0.04718520530023157,3953.5200083479867,Trend Reversal,7522.823807340603,SELL,,1.0
2025-03-29 07:00:00,SELL,83731.82,0.013003390781313228,1088.7975762905787,Trend Reversal,7521.828293699708,SELL,,1.0
2025-03-29 08:00:00,SELL,83934.95,0.0035834997587837563,300.7808730785266,Trend Reversal,7522.8331227535045,SELL,,1.0
2025-03-29 09:00:00,SELL,83544.8,0.000987547843263875,82.5044870559118,Trend Reversal,7522.301258880359,SELL,,1.0
2025-03-29 13:00:00,BUY,82851.95,0.06549699891438311,5426.554079204524,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7522.040968050986,BUY,0.724418052256532,1.0
2025-03-29 14:00:00,SELL,82504.01,0.047719358740342124,3937.038450706774,Trend Reversal,7499.121227676769,SELL,,1.0
2025-03-29 15:00:00,SELL,82414.23,0.01315059382673277,1083.7960642729345,Trend Reversal,7497.49142246956,SELL,,1.0
2025-03-29 16:00:00,SELL,82198.43,0.003624066260754243,297.89255684996937,Trend Reversal,7496.411833830604,SELL,,1.0
2025-03-29 17:00:00,SELL,82332.63,0.0009987272388900415,82.2278402304554,Trend Reversal,7496.596850196557,SELL,,1.0
2025-03-29 18:00:00,BUY,82343.64,0.06567610540902,5408.009580402395,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7496.60103327217,BUY,0.724418052256532,1.0
2025-03-29 19:00:00,SELL,82758.4,0.04785218755795473,3960.1704787962403,Trend Reversal,7523.998436263045,SELL,,1.0
2025-03-29 20:00:00,SELL,82511.17,0.013187199051006907,1088.0912227214696,Trend Reversal,7519.497897918887,SELL,,1.0
2025-03-29 21:00:00,SELL,82518.74,0.003634153999757297,299.8858090259325,Trend Reversal,7519.535873982146,SELL,,1.0
2025-03-29 22:00:00,SELL,82389.75,0.0010015072376528306,82.5139309334073,Trend Reversal,7519.357545435277,SELL,,1.0
2025-03-29 23:00:00,BUY,82648.54,0.0656323632272522,5424.418997482082,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7519.456142295178,BUY,0.724418052256532,1.0
2025-03-30 00:00:00,BUY,82799.73,0.01805406796257406,1494.871952702782,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7529.436701437064,BUY,0.724418052256532,1.0
2025-03-30 01:00:00,BUY,82941.13,0.004966893076485865,411.9597243529141,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7541.323835043443,BUY,0.724418052256532,1.0
2025-03-30 02:00:00,BUY,83330.0,0.0013623984546866463,113.52866322903824,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7575.946609520098,BUY,0.724418052256532,1.0
2025-03-30 12:00:00,SELL,83072.76,0.06548501184124153,5440.020672284615,Trend Reversal,7552.692958684687,SELL,,1.0
2025-03-30 13:00:00,SELL,82678.42,0.018046487111213403,1492.0550409054883,Trend Reversal,7542.869277862173,SELL,,1.0
2025-03-30 14:00:00,SELL,82803.28,0.00497328606803558,411.8043988116492,Trend Reversal,7543.726468674191,SELL,,1.0
2025-03-30 15:00:00,SELL,82729.57,0.0013705478613146986,113.38483523098465,Trend Reversal,7543.5870145529925,SELL,,1.0
2025-03-30 16:00:00,BUY,82284.01,0.06603304576882701,5433.463798372619,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7543.354707763642,BUY,0.724418052256532,1.0
2025-03-30 17:00:00,SELL,82415.53,0.04821322864951685,3973.518792161115,Trend Reversal,7552.10794605227,SELL,,1.0
2025-03-30 18:00:00,SELL,82729.65,0.013286695458235024,1099.203664916373,Trend Reversal,7557.869283396556,SELL,,1.0
2025-03-30 19:00:00,SELL,82548.81,0.003661573413454698,302.2585280083233,Trend Reversal,7556.955227025339,SELL,,1.0
2025-03-30 20:00:00,SELL,82554.73,0.0010090635330855444,83.30296752672318,Trend Reversal,7556.963473170086,SELL,,1.0
2025-03-30 21:00:00,BUY,82237.68,0.06628888322437848,5451.443966163805,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7556.841768352461,BUY,0.724418052256532,1.0
2025-03-30 22:00:00,SELL,82438.0,0.04829894336550958,3981.6682931658784,Trend Reversal,7570.197653541741,SELL,,1.0
2025-03-30 23:00:00,SELL,82389.99,0.01331031688661858,1096.636875185336,Trend Reversal,7569.315527106962,SELL,,1.0
2025-03-31 00:00:00,SELL,81646.89,0.0036680830526971205,299.487573514426,Trend Reversal,7565.552848211856,SELL,,1.0
2025-03-31 01:00:00,SELL,81953.03,0.0010108574721470786,82.84283274059369,Trend Reversal,7565.980037878871,SELL,,1.0
2025-03-31 02:00:00,BUY,81922.3,0.06662535760408063,5458.102533248775,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7565.968220695165,BUY,0.724418052256532,1.0
2025-03-31 03:00:00,SELL,81530.0,0.048543185857508345,3957.725942962655,Trend Reversal,7539.680234424555,SELL,,1.0
2025-03-31 04:00:00,SELL,81846.01,0.01337762570828532,1094.9052874965773,Trend Reversal,7545.515902775042,SELL,,1.0
2025-03-31 05:00:00,BUY,82166.99,0.06285214782525263,5164.371801836055,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7547.149400426652,BUY,0.724418052256532,1.0
2025-03-31 06:00:00,SELL,82052.83,0.04921786265658149,4038.4649175238296,Trend Reversal,7539.393228167592,SELL,,1.0
2025-03-31 07:00:00,SELL,81933.51,0.013563554454671223,1111.3096245473491,Trend Reversal,7537.1591544687235,SELL,,1.0
2025-03-31 08:00:00,SELL,81899.15,0.0037378707549428876,306.1284376396808,Trend Reversal,7536.981862863772,SELL,,1.0
2025-03-31 09:00:00,SELL,81455.58,0.0010300897030605083,83.90655421482148,Trend Reversal,7536.351126387558,SELL,,1.0
2025-03-31 10:00:00,BUY,82174.16,0.06615638872925543,5436.345672460033,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7536.632712785554,BUY,0.724418052256532,1.0
2025-03-31 11:00:00,BUY,82205.51,0.01822455367071269,1498.1587290233088,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7538.719000541985,BUY,0.724418052256532,1.0
2025-03-31 12:00:00,BUY,82768.74,0.00498818153536132,412.8655005731219,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7586.465588890157,BUY,0.724418052256532,1.0
2025-03-31 13:00:00,BUY,82507.99,0.0013789970983903842,113.77827880402285,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7563.0604110084705,BUY,0.724418052256532,1.0
2025-04-02 23:00:00,SELL,82516.29,0.06602345121190724,5448.010247002589,Trend Reversal,7563.816872893084,SELL,,1.0
2025-04-03 00:00:00,SELL,83227.55,0.018194871281723233,1514.3145593431846,Trend Reversal,7581.681259496271,SELL,,1.0
2025-04-03 01:00:00,SELL,83761.62,0.005014178066758979,419.9956778402002,Trend Reversal,7585.377912377536,SELL,,1.0
2025-04-03 02:00:00,SELL,83768.01,0.0013818169579700164,115.7520567534019,Trend Reversal,7585.390101210122,SELL,,1.0
2025-04-03 03:00:00,BUY,83483.97,0.05537132808034995,4622.618292320093,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7585.240790306719,BUY,0.6129691211401426,1.0
2025-04-03 04:00:00,SELL,83558.8,0.03426313291713812,2862.986270796561,Trend Reversal,7589.423562566798,SELL,,1.0
2025-04-03 05:00:00,SELL,83343.75,0.013260890445412078,1105.212338059813,Trend Reversal,7584.771200168866,SELL,,1.0
2025-04-03 06:00:00,SELL,83058.65,0.005132374083552123,426.2880626748265,Trend Reversal,7582.384065481724,SELL,,1.0
2025-04-03 07:00:00,SELL,83456.75,0.001986387252194734,165.77742430960285,Trend Reversal,7583.674148028831,SELL,,1.0
2025-04-03 08:00:00,SELL,83679.99,0.0007687932039729451,64.33260762052402,Trend Reversal,7583.954138307193,SELL,,1.0
2025-04-03 09:00:00,BUY,83483.05,0.06545673094376278,5464.527542214695,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7583.8585399370195,BUY,0.724418052256532,1.0
2025-04-03 10:00:00,SELL,83220.01,0.047769683648463845,3975.3935509219973,Trend Reversal,7566.5131168795015,SELL,,1.0
2025-04-03 11:00:00,SELL,83096.01,0.013164462462932963,1093.914304464502,Trend Reversal,7564.259731088909,SELL,,1.0
2025-04-03 12:00:00,SELL,81949.06,0.0036278882065308373,297.30202831028794,Trend Reversal,7558.51580137109,SELL,,1.0
2025-04-03 13:00:00,SELL,82373.58,0.000999780498151325,82.35549884690802,Trend Reversal,7559.101687953779,SELL,,1.0
2025-04-03 14:00:00,BUY,81532.0,0.05521277217307978,4501.607740815541,Markov Aggressive: DOWN-NEUTRAL→FLAT-NEUTRAL (70%),7558.7816057207965,BUY,0.5980000000000001,1.0
2025-04-03 15:00:00,SELL,82039.31,0.03324467802106155,2727.3704460200547,Trend Reversal,7586.984544862711,SELL,,1.0
2025-04-03 16:00:00,SELL,81830.56,0.013364360564466741,1093.6131090322294,Trend Reversal,7582.319310301118,SELL,,1.0
2025-04-03 17:00:00,SELL,81830.01,0.005372472946915628,439.62951497083526,Trend Reversal,7582.314369063458,SELL,,1.0
2025-04-03 18:00:00,SELL,82109.45,0.0021597341246600826,177.3345811220708,Trend Reversal,7583.3235933172955,SELL,,1.0
2025-04-03 19:00:00,SELL,82008.7,0.0008682131181133528,71.20102913942252,Trend Reversal,7583.177318281091,SELL,,1.0
2025-04-03 20:00:00,BUY,82363.99,0.0662755267866369,5458.716825499294,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7583.384682679705,BUY,0.724418052256532,1.0
2025-04-03 21:00:00,BUY,82717.54,0.01818627361199494,1504.3238149511358,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7607.022744025722,BUY,0.724418052256532,1.0
2025-04-03 22:00:00,BUY,82743.46,0.005010238718094679,414.5644869611184,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7609.227122055561,BUY,0.724418052256532,1.0
2025-04-03 23:00:00,BUY,83213.09,0.0013729389063910082,114.24648878201654,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7651.519974529288,BUY,0.724418052256532,1.0
2025-04-04 04:00:00,SELL,82720.32,0.06623254738946789,5478.777514471949,Trend Reversal,7606.466690344219,SELL,,1.0
2025-04-04 05:00:00,BUY,83200.0,0.04808184622214006,4000.409605682053,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7618.552745479157,BUY,0.724418052256532,1.0
2025-04-04 06:00:00,BUY,83054.72,0.013273666697155066,1102.4406709055388,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7607.906928514934,BUY,0.724418052256532,1.0
2025-04-04 07:00:00,BUY,83992.85,0.002889582875467936,242.70430102174703,Markov Aggressive: UP-NEUTRAL→FLAT-NEUTRAL (74%),7689.1035733643785,BUY,0.5787096774193549,1.0
2025-04-04 08:00:00,BUY,84415.99,0.0017958116334401337,151.595216890366,Momentum Breakout,7726.94971203194,BUY,0.8580000000000001,1.0
2025-04-04 14:00:00,SELL,82573.98,0.07828133428423896,6464.001331560062,Trend Reversal,7558.890270814094,SELL,,1.0
2025-04-04 15:00:00,SELL,82860.0,0.011115949468361919,921.0675729484685,Trend Reversal,7562.595846416589,SELL,,1.0
2025-04-04 16:00:00,BUY,83392.7,0.06437076974570355,5368.052290172532,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7563.575855987703,BUY,0.724418052256532,1.0
2025-04-04 17:00:00,BUY,84460.0,0.01183960570574778,999.9730979074575,Markov Aggressive: UP-NEUTRAL→FLAT-NEUTRAL (74%),7634.242293114445,BUY,0.4896774193548387,1.0
2025-04-04 18:00:00,BUY,83989.87,0.007605621560730413,638.7951661549445,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7597.548609923564,BUY,0.6129691211401426,1.0
2025-04-04 19:00:00,BUY,84009.99,0.002942905415991322,247.23345456837683,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7599.272002599614,BUY,0.6129691211401426,1.0
2025-04-04 20:00:00,BUY,84164.02,0.0011369107749981228,95.68698120515751,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7612.918845730975,BUY,0.6129691211401426,1.0
2025-04-05 13:00:00,SELL,82755.29,0.05500510025243168,4551.963022869057,Trend Reversal,7486.505732563904,SELL,,1.0
2025-04-05 14:00:00,SELL,82914.67,0.021288672292473197,1765.1432378685586,Trend Reversal,7492.041066193212,SELL,,1.0
2025-04-05 15:00:00,SELL,82618.26,0.008239373547115398,680.7227059527021,Trend Reversal,7488.056799076203,SELL,,1.0
2025-04-05 16:00:00,SELL,82739.96,0.0031888919851947323,263.8487952993328,Trend Reversal,7488.689927469158,SELL,,1.0
2025-04-05 17:00:00,SELL,82869.53,0.0012341996676190727,102.27754638174878,Trend Reversal,7488.95081377716,SELL,,1.0
2025-04-05 18:00:00,BUY,83036.13,0.06477119536995717,5378.349398995161,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7489.080641500457,BUY,0.724418052256532,1.0
2025-04-05 19:00:00,SELL,82860.0,0.047485946280105586,3934.685508769549,Trend Reversal,7477.535236616823,SELL,,1.0
2025-04-05 20:00:00,SELL,83075.47,0.013086269566313185,1087.147994768164,Trend Reversal,7481.427600279862,SELL,,1.0
2025-04-05 21:00:00,SELL,82913.89,0.003606339655780656,299.0156495220352,Trend Reversal,7480.623213420969,SELL,,1.0
2025-04-05 22:00:00,BUY,83188.41,0.06415190749324765,5336.695182830357,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7480.999832328027,BUY,0.724418052256532,1.0
2025-04-05 23:00:00,BUY,83537.99,0.01760512615874014,1470.6968529975725,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7503.905651215557,BUY,0.724418052256532,1.0
2025-04-06 00:00:00,BUY,83527.22,0.0048522805294999635,405.2975032892599,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7503.010352407139,BUY,0.724418052256532,1.0
2025-04-06 01:00:00,BUY,83428.97,0.0013387756719520675,111.69267537201888,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7494.3661963532895,BUY,0.724418052256532,1.0
2025-04-06 06:00:00,SELL,83110.24,0.06470502605787587,5377.650244876318,Trend Reversal,7465.897230276056,SELL,,1.0
2025-04-06 07:00:00,SELL,83024.96,0.017831537109821282,1480.4626552814277,Trend Reversal,7463.798064635459,SELL,,1.0
2025-04-06 08:00:00,SELL,83034.26,0.00491404972798448,408.03448276639256,Trend Reversal,7463.861150670281,SELL,,1.0
2025-04-06 09:00:00,SELL,83075.15,0.0013542233953462227,112.50231170189674,Trend Reversal,7463.937590226782,SELL,,1.0
2025-04-06 10:00:00,BUY,82870.25,0.06487258726855473,5376.007525091947,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7463.83203159029,BUY,0.724418052256532,1.0
2025-04-06 11:00:00,SELL,82855.99,0.0473680728348976,3924.7285691275474,Trend Reversal,7462.899602150519,SELL,,1.0
2025-04-06 12:00:00,SELL,82697.99,0.013053785772695534,1079.5218452925176,Trend Reversal,7460.052491775976,SELL,,1.0
2025-04-06 13:00:00,SELL,82306.01,0.0035973877086654077,296.0866287232921,Trend Reversal,7458.105958238262,SELL,,1.0
2025-04-06 14:00:00,SELL,82667.07,0.0009913751115424242,81.9540757421354,Trend Reversal,7458.60007333749,SELL,,1.0
2025-04-06 15:00:00,BUY,82548.36,0.06518069497527314,5380.559473869038,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7458.555303366004,BUY,0.724418052256532,1.0
2025-04-06 16:00:00,SELL,81970.0,0.047491277182897744,3892.8599906821282,Trend Reversal,7420.639275478597,SELL,,1.0
2025-04-06 17:00:00,SELL,80808.81,0.013087738666887883,1057.6045872621962,Trend Reversal,7399.66057234542,SELL,,1.0
2025-04-06 18:00:00,SELL,79107.3,0.003606744513378463,285.3198202431841,Trend Reversal,7391.1890663719805,SELL,,1.0
2025-04-06 19:00:00,SELL,79614.35,0.0009939536780099033,79.13297600486776,Trend Reversal,7391.884775446133,SELL,,1.0
2025-04-07 01:00:00,BUY,79142.01,0.05921466216567744,4686.367385262665,Markov Aggressive: UP-NEUTRAL→FLAT-NEUTRAL (74%),7391.706175069082,BUY,0.6365806451612903,1.0
2025-04-07 02:00:00,SELL,78447.42,0.03793561060780287,2975.950778306767,Trend Reversal,7350.313625715971,SELL,,1.0
2025-04-07 03:00:00,SELL,77707.77,0.013786535132500234,1071.3209011732476,Trend Reversal,7334.294900063121,SELL,,1.0
2025-04-07 04:00:00,SELL,76989.92,0.0050102937033144395,385.7421113946824,Trend Reversal,7328.644964957077,SELL,,1.0
2025-04-07 05:00:00,SELL,76942.82,0.0018208377052109834,140.10038780126177,Trend Reversal,7328.510242897009,SELL,,1.0
2025-04-07 06:00:00,SELL,74810.01,0.0006617276640937724,49.50385316813175,Trend Reversal,7326.293179921589,SELL,,1.0
2025-04-07 08:00:00,BUY,76266.89,0.0609148449705351,4645.785780734854,Markov Aggressive: UP-NEUTRAL→FLAT-NEUTRAL (74%),7326.84355365051,BUY,0.6365806451612903,1.0
2025-04-07 09:00:00,SELL,76274.56,0.039017695952007096,2976.057590953122,Trend Reversal,7327.313668050353,SELL,,1.0
2025-04-07 10:00:00,SELL,76983.6,0.014179785890171357,1091.6109650545957,Trend Reversal,7343.107480608101,SELL,,1.0
2025-04-07 11:00:00,SELL,76685.62,0.005153208639957113,395.17699954446795,Trend Reversal,7340.695291167209,SELL,,1.0
2025-04-07 12:00:00,BUY,77335.89,0.07331306130460566,5669.73084461624,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7342.608340051502,BUY,0.7968598574821852,1.0
2025-04-07 13:00:00,BUY,78365.47,0.010673632557872126,836.4442320049513,Markov Aggressive: UP-NEUTRAL→FLAT-NEUTRAL (74%),7421.1189540989535,BUY,0.5787096774193549,1.0
2025-04-07 14:00:00,BUY,79033.11,0.005581332826039987,441.1100911870291,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7479.155980599379,BUY,0.724418052256532,1.0
2025-04-07 15:00:00,BUY,78479.9,0.0015489568424350729,121.56197809862027,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7427.978547405962,BUY,0.724418052256532,1.0
2025-04-07 16:00:00,SELL,77434.01,0.0681379750078576,5276.196638138195,Trend Reversal,7329.603270231433,SELL,,1.0
2025-04-07 17:00:00,BUY,79074.5,0.03895248332990972,3080.1481430709464,Markov Aggressive: UP-NEUTRAL→FLAT-NEUTRAL (74%),7372.126310828609,BUY,0.5787096774193549,1.0
2025-04-07 18:00:00,BUY,78484.91,0.020696430181973466,1624.3574601534713,Markov Aggressive: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7333.877589981,BUY,0.724418052256532,1.0
