timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type,position_size_pct,market_regime,portfolio_heat,entry_price,entry_reason
2025-01-21 14:00:00,BUY,103260.91,0.006052629208865194,625.0,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (83%),9121.92305427505,BUY,0.125,SIDEWAYS,0.0,,
2025-01-21 15:00:00,BUY,103943.0,0.005778761097003957,600.6617647058823,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9153.278857222074,BUY,0.13729411764705882,SIDEWAYS,0.004547926323060665,,
2025-01-21 16:00:00,BUY,104965.99,0.004936784169008103,518.1944377162629,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9206.217510780527,BUY,0.13729411764705882,SIDEWAYS,0.009751185826677038,,
2025-01-22 13:00:00,BUY,104073.94,0.0046930246864554,488.42156963667816,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (83%),9155.651005802461,BUY,0.15,SIDEWAYS,0.011567189909704111,,
2025-01-22 14:00:00,BUY,104393.66,0.0036399909839097085,379.9919811773356,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9175.275021082924,BUY,0.13729411764705882,STEADY_BEAR,0.015484224982760716,,
2025-01-22 15:00:00,BUY,104180.01,0.0031466815698005354,327.8213174086355,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9161.383766182644,BUY,0.13729411764705882,SIDEWAYS,0.01741098030300344,,
2025-01-22 16:00:00,BUY,103704.64,0.002727104388859751,282.8133788891205,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9128.979967285113,BUY,0.13729411764705882,SIDEWAYS,0.018156438196007173,,
2025-01-22 20:00:00,BUY,104321.1,0.0023387863584237068,243.98476557575538,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9172.682377009427,BUY,0.13729411764705882,SIDEWAYS,0.022001568219214444,,
2025-01-23 01:00:00,BUY,102931.94,0.0020449152368711555,210.48709246670757,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9070.95236004346,BUY,0.13729411764705882,SIDEWAYS,0.0187603605430603,,
2025-01-23 02:00:00,BUY,102655.34,0.0017689138512462779,181.58845283039608,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9050.130954078862,BUY,0.13729411764705882,SIDEWAYS,0.019118325791933677,,
2025-01-23 04:00:00,BUY,102075.22,0.0015347253371009366,156.65742642415228,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9005.43552366202,BUY,0.13729411764705882,SIDEWAYS,0.018031354549445773,,
2025-01-23 13:00:00,BUY,102512.28,0.0013183716457227297,135.14928329038926,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9039.779642469188,BUY,0.13729411764705882,SIDEWAYS,0.020871902420854405,,
2025-01-23 16:00:00,BUY,105139.18,0.0009426074032234458,99.10496943684244,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9249.664338406727,BUY,0.1167,SIDEWAYS,0.03262946797495291,,
2025-01-24 14:00:00,BUY,105758.0,0.0009738038952810459,102.98755235713286,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%),9299.690273783246,BUY,0.13729411764705882,SIDEWAYS,0.03581647008242072,,
2025-01-24 15:00:00,STOP_LOSS,105859.98,0.006052629208865194,640.7312069978852,Time-based exit after 73h,9308.033732282991,STOP_LOSS,,,,103260.91,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (83%)
2025-01-24 16:00:00,STOP_LOSS,105645.89,0.005778761097003957,610.5023591903594,Time-based exit after 73h,9291.813840217383,STOP_LOSS,,,,103943.0,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (92%)
