timestamp,portfolio_value,btc_price,btc_holdings,cash_balance,active_positions,position_size_pct,kelly_multiplier,stop_losses_today,daily_return,running_max,drawdown
2025-03-26 09:00:00,7758.7998,87939.99,0.0694258449829161,1653.4916864608076,1,0.724418052256532,1.0,0,,7758.7998,0.0
2025-03-26 10:00:00,7777.439250861013,88208.47,0.08300525778679203,455.6724595325011,2,0.724418052256532,1.0,0,0.002402362651632295,7777.439250861013,0.0
2025-03-26 11:00:00,7756.396587959483,87954.96,0.08675828496799338,125.57510393102325,3,0.724418052256532,1.0,0,-0.0027056029912673196,7777.439250861013,-0.0027056029912672897
2025-03-26 12:00:00,7744.095130733871,87813.17,0.08779422151602626,34.60623172939981,4,0.724418052256532,1.0,0,-0.0015859757925101858,7777.439250861013,-0.004287287762929198
2025-03-26 13:00:00,7658.771438611306,86841.31,0.08779422151602626,34.60623172939981,4,0.724418052256532,1.0,0,-0.011017903406679852,7777.439250861013,-0.015257954247160416
2025-03-26 14:00:00,7652.786506530559,86773.14,0.024194502566007997,5553.353548139988,2,0.724418052256532,1.0,0,-0.000781448059746781,7777.439250861013,-0.016027479008165074
2025-03-26 15:00:00,7652.287615887648,86752.52,0.006667568141824818,7073.8592773126275,0,0.724418052256532,1.0,0,-6.519071745758609e-05,7777.439250861013,-0.016091624882767115
2025-03-26 16:00:00,7650.697200858779,86513.99,0.0018374614152363794,7491.731082355633,0,0.724418052256532,1.0,0,-0.00020783523943435078,7777.439250861013,-0.01629611571549111
2025-03-26 17:00:00,7650.800098698031,86569.99,0.0005063711957143107,7606.963549348756,0,0.724418052256532,1.0,0,1.3449472191950917e-05,7777.439250861013,-0.016282885417454263
2025-03-26 18:00:00,7650.612002053672,86198.53,0.054600492770518504,2944.1297879593494,1,0.6129691211401426,1.0,0,-2.4585225327111715e-05,7777.439250861013,-0.01630707032437446
2025-03-26 19:00:00,7670.741019718451,86567.19,0.02113207670315507,5841.396520661852,1,0.6129691211401426,1.0,0,0.0026310336557879843,7777.439250861013,-0.013718941119437172
2025-03-26 20:00:00,7685.804175313227,87280.0,0.06215631698158291,2260.80082916067,2,0.6129691211401426,1.0,0,0.0019637158334577798,7777.439250861013,-0.01178216538787384
